mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,73228,126.5,,126.5,,262.7
2,72563,127.0,,125.0,,258.9
3,2950,123.0,,127.5,,257.6
4,131309,123.5,,126.0,,250.0
5,973,125.0,,126.0,,249.2
6,117835,121.5,,128.5,,247.6
7,27594,122.0,,125.0,,246.9
8,29533,123.0,,123.0,,243.6
9,128286,121.5,,122.5,,241.3
10,106378,118.5,,125.0,,240.4
11,174244,123.0,,121.5,,239.8
12,68743,124.5,,122.5,,238.1
13,110540,121.5,,123.0,,237.6
14,124118,120.5,,121.5,,235.2
15,118113,117.5,,124.5,,233.9
16,157213,117.0,,125.5,,232.3
17,135119,120.0,,123.0,,231.1
18,38651,120.0,,121.0,,229.6
19,104161,118.0,,117.5,,221.8
20,43223,117.5,,123.5,,221.6
21,122992,129.0,,108.0,,221.5
22,139964,117.0,,119.0,,218.7
23,12274,121.5,,114.0,,218.2
24,73232,118.0,,119.5,,217.4
25,75148,118.5,,114.0,,214.2
26,128618,118.0,,119.0,,212.4
27,142646,117.5,,115.5,,208.3
28,132745,118.5,,112.0,,204.2
29,73277,116.0,,113.0,,201.9
30,124157,123.0,,,,117.5
31,120379,115.0,,,,103.5
32,35788,115.0,,,,103.0
33,140329,115.5,,,,101.4
34,108867,116.0,,,,101.3
35,111251,115.0,,,,101.0
36,128621,116.0,,,,100.5
36,78803,113.0,,,,100.5
38,112295,115.0,,,,99.3
39,117496,116.5,,,,98.8
40,72592,112.5,,,,97.2
41,63739,112.0,,,,96.9
42,138409,114.0,,,,96.7
43,25074,113.5,,,,96.6
44,131935,112.0,,,,96.5
45,134127,110.5,,,,93.2
46,17013,110.0,,,,91.6
47,65420,117.5,,,,84.0
48,90236,107.0,,,,80.9
49,75837,104.5,,,,76.1
50,128111,102.0,,,,73.9
