mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,12274,132.5,136.5,,,136.5
2,128618,129.5,135.1,,,135.1
3,128456,136.0,134.1,,,134.1
4,117441,131.0,134.0,,,134.0
5,68743,130.0,131.8,,,131.8
6,32297,132.0,130.8,,,130.8
7,153777,135.0,130.4,,,130.4
8,147549,136.0,130.2,,,130.2
9,135119,133.5,129.5,,,129.5
10,73232,128.5,128.8,,,128.8
10,110540,132.5,128.8,,,128.8
12,128111,133.5,128.4,,,128.4
13,123925,130.0,128.1,,,128.1
14,136813,130.0,127.9,,,127.9
15,43223,128.0,127.6,,,127.6
16,117496,132.5,126.7,,,126.7
17,92486,130.5,125.0,,,125.0
18,131935,130.0,124.6,,,124.6
18,124157,127.0,124.6,,,124.6
20,72592,129.0,124.3,,,124.3
21,142646,124.0,123.8,,,123.8
22,117450,127.0,123.4,,,123.4
23,75837,133.0,123.0,,,123.0
24,174079,129.0,120.9,,,120.9
25,156410,126.0,120.8,,,120.8
26,148058,132.0,120.3,,,120.3
27,35788,128.0,118.9,,,118.9
28,38651,128.0,118.8,,,118.8
28,122992,124.5,118.8,,,118.8
28,13322,131.0,118.8,,,118.8
31,102371,128.0,118.7,,,118.7
32,143981,128.5,118.4,,,118.4
33,120379,127.0,118.0,,,118.0
34,152956,124.0,117.6,,,117.6
35,115912,125.5,116.7,,,116.7
36,147547,122.5,116.5,,,116.5
37,124118,129.0,116.2,,,116.2
38,134127,121.5,114.6,,,114.6
39,65420,128.0,113.0,,,113.0
40,111251,125.0,112.8,,,112.8
41,73229,119.5,112.7,,,112.7
42,25074,123.0,112.4,,,112.4
43,139045,124.0,112.2,,,112.2
44,10086,117.0,110.5,,,110.5
45,111930,119.5,110.1,,,110.1
46,100406,119.5,109.7,,,109.7
47,63739,125.0,105.8,,,105.8
47,128839,122.0,105.8,,,105.8
49,162711,124.0,105.7,,,105.7
50,27594,120.5,105.4,,,105.4
50,71839,119.5,105.4,,,105.4
52,116191,119.0,104.2,,,104.2
53,154093,117.0,101.8,,,101.8
54,128558,113.0,100.8,,,100.8
55,128281,113.5,100.0,,,100.0
56,143980,120.0,98.2,,,98.2
57,75428,113.5,97.9,,,97.9
58,29236,113.5,96.8,,,96.8
59,94253,113.5,96.5,,,96.5
60,166472,110.0,93.4,,,93.4
61,81305,111.0,92.3,,,92.3
62,166473,114.0,88.9,,,88.9
63,94238,95.5,53.4,,,53.4
,75176,,,,,
,165235,,,,,
