mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,973,135.0,,133.5,,274.5
2,106378,132.0,,132.5,,271.4
3,37284,135.5,,127.5,,265.9
4,155672,130.5,,130.0,,252.7
5,68745,129.0,,130.5,,251.8
6,68743,122.0,,133.0,,241.2
7,9834,122.5,,131.5,,235.6
8,51865,123.5,,126.5,,234.9
9,29533,123.5,,129.5,,233.6
10,73228,119.5,,130.0,,233.0
11,134802,122.0,,127.5,,231.3
12,35605,122.5,,129.0,,229.5
13,54682,121.5,,129.0,,229.3
14,17013,120.5,,128.0,,227.4
15,35788,122.5,,127.0,,227.2
16,13322,124.0,,124.5,,226.1
17,31329,120.5,,126.5,,223.4
18,62975,119.5,,125.0,,222.8
19,131309,122.5,,126.0,,222.2
20,90663,118.5,,128.0,,221.8
21,92162,119.5,,126.5,,219.8
22,27594,120.5,,122.0,,217.0
23,74412,117.5,,129.0,,216.8
24,73166,118.0,,128.5,,215.5
25,75148,117.5,,128.0,,213.1
26,71839,120.5,,122.0,,212.9
27,32297,120.0,,121.5,,211.2
28,12274,123.0,,119.5,,207.8
29,2950,122.0,,117.5,,202.7
30,101217,118.5,,118.5,,200.3
31,43223,118.5,,,,96.5
31,23834,116.5,,,,96.5
33,29975,116.0,,,,96.3
34,108891,116.0,,,,95.8
35,73229,118.5,,,,94.4
36,72563,115.5,,,,91.6
37,25074,113.5,,,,90.6
38,81305,114.5,,,,90.5
39,100406,115.0,,,,90.2
40,90236,112.0,,,,88.8
41,30417,112.5,,,,88.2
42,23305,112.0,,,,85.6
43,72592,112.0,,,,85.5
44,72581,109.0,,,,85.2
45,104161,111.5,,,,83.6
46,94125,111.0,,,,80.5
47,73277,109.5,,,,80.2
48,32824,108.5,,,,79.3
49,111250,109.0,,,,77.0
50,112944,102.5,,,,66.5
