mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,153777,107.0,,105.5,,258.0
2,147015,106.5,,105.0,,254.5
3,147017,104.0,,106.0,,253.5
4,175070,105.0,,105.0,,252.0
5,174516,105.0,,104.5,,251.0
6,156931,105.5,,104.5,,250.0
7,154664,105.0,,103.0,,249.0
8,179422,103.0,,103.5,,246.5
9,174534,104.5,,101.5,,244.0
9,166437,102.0,,105.0,,244.0
11,166435,103.5,,104.0,,243.5
12,164621,102.0,,103.5,,243.0
13,138411,100.0,,101.0,,234.0
14,180707,100.0,,101.0,,232.0
15,166447,99.5,,102.0,,231.5
16,175837,102.0,,99.5,,231.0
16,166045,100.0,,100.0,,231.0
18,189619,100.0,,101.5,,230.0
18,157212,99.5,,101.0,,230.0
20,138197,100.0,,99.5,,229.0
20,180761,100.0,,99.5,,229.0
22,164610,100.5,,98.5,,228.0
23,181633,98.5,,99.5,,227.0
24,128284,100.5,,98.5,,226.0
25,186516,99.0,,99.5,,225.5
26,139045,101.0,,97.5,,225.0
27,180760,100.0,,98.5,,224.0
27,164624,98.5,,99.0,,224.0
29,174348,99.5,,97.5,,222.5
29,175089,97.5,,100.5,,222.5
31,182038,98.0,,98.0,,222.0
32,167156,98.0,,99.0,,221.5
33,175050,98.0,,98.5,,220.0
34,171479,97.0,,98.0,,218.5
35,180730,95.0,,99.5,,217.0
36,143981,94.5,,102.0,,216.5
36,186155,94.0,,100.0,,216.5
38,148099,96.5,,97.0,,215.5
38,147016,96.0,,97.5,,215.5
38,181632,94.5,,98.5,,215.5
38,192761,97.5,,96.5,,215.5
42,155636,100.5,,92.5,,214.0
42,171559,97.5,,95.5,,214.0
44,172303,95.5,,96.5,,213.0
44,164622,99.0,,94.0,,213.0
46,153841,101.5,,91.5,,211.5
47,189317,96.5,,95.5,,211.0
47,189038,96.0,,96.0,,211.0
49,189067,98.0,,93.0,,209.0
50,165907,94.5,,96.5,,208.5
51,166436,95.0,,96.0,,208.0
52,171539,95.5,,93.0,,202.5
53,192830,92.0,,96.0,,202.0
54,182245,95.5,,93.0,,201.5
55,174955,94.5,,93.5,,200.0
56,166263,90.5,,96.5,,199.0
57,175090,94.0,,94.0,,196.5
58,147701,94.0,,91.0,,194.5
59,174278,92.0,,90.5,,188.5
60,174682,92.5,,89.0,,187.5
60,162731,91.5,,90.0,,187.5
62,186567,88.0,,91.5,,182.0
63,157038,89.5,,88.5,,179.0
64,182595,82.5,,81.5,,144.0
65,180589,78.5,,81.5,,140.0
66,187245,80.0,,78.0,,133.5
66,182596,79.0,,79.0,,133.5
68,200424,80.0,,79.0,,133.0
69,189024,80.0,,77.0,,131.5
70,189915,77.0,,76.0,,116.0
71,139195,94.0,,,,79.0
