mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,90878,69.0,,68.5,,252.5
2,90875,68.0,,70.0,,251.7
3,75434,69.5,,67.0,,245.6
4,75534,67.0,,67.0,,241.6
5,92118,68.0,,35.5,,240.9
6,73455,63.5,,65.0,,227.9
7,104267,64.5,,65.0,,227.8
8,97562,65.5,,62.5,,224.7
9,78802,62.5,,64.0,,219.6
10,97563,61.5,,64.5,,216.4
11,94160,61.5,,64.5,,215.4
12,94155,61.5,,60.5,,212.3
13,94158,61.5,,60.5,,208.8
14,90485,61.0,,61.0,,207.3
15,83135,59.0,,62.5,,204.1
16,94159,57.0,,62.0,,198.6
17,101371,57.5,,61.0,,197.9
18,90881,57.5,,59.0,,194.6
19,94162,57.5,,57.5,,186.0
20,112259,56.5,,56.5,,184.2
21,105642,55.5,,57.0,,179.0
22,105638,57.0,,57.5,,176.3
23,90887,53.5,,58.0,,176.1
24,97569,55.0,,57.0,,175.8
25,181636,53.5,,55.5,,171.6
26,105635,56.0,,56.5,,171.0
27,94163,54.5,,53.0,,168.0
28,74486,52.5,,53.0,,160.7
29,94164,52.5,,52.0,,157.3
