mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,75837,207.0,182.0,,,182.0
2,63739,199.5,172.6,,,172.6
3,147549,193.0,171.1,,,171.1
4,90663,201.0,168.5,,,168.5
5,75148,204.5,167.4,,,167.4
6,13322,197.5,167.3,,,167.3
7,73166,201.0,162.2,,,162.2
8,43223,189.0,156.7,,,156.7
9,106377,193.5,156.3,,,156.3
10,134127,196.5,154.3,,,154.3
11,128281,192.5,152.2,,,152.2
12,73232,187.0,152.1,,,152.1
13,73277,183.0,147.9,,,147.9
14,124118,177.5,144.1,,,144.1
15,117496,177.0,141.9,,,141.9
16,32297,182.5,141.1,,,141.1
17,140331,177.5,140.3,,,140.3
18,142646,173.5,139.7,,,139.7
19,17013,169.5,138.1,,,138.1
20,117450,173.5,136.6,,,136.6
21,102371,172.0,135.9,,,135.9
22,38651,167.0,135.5,,,135.5
23,126003,172.5,135.1,,,135.1
24,148058,171.0,134.7,,,134.7
25,124157,170.0,133.4,,,133.4
26,136813,167.5,128.4,,,128.4
27,132096,160.5,128.3,,,128.3
28,131935,163.5,125.7,,,125.7
28,117461,174.5,125.7,,,125.7
30,117441,159.5,118.8,,,118.8
31,147547,152.5,115.1,,,115.1
32,174079,148.5,110.9,,,110.9
33,108867,146.0,110.0,,,110.0
34,139964,153.5,109.0,,,109.0
35,90236,146.0,108.4,,,108.4
36,128456,148.0,107.6,,,107.6
37,112295,140.5,92.7,,,92.7
38,81305,131.0,80.6,,,80.6
,122992,,,,,
,161108,,,,,
