mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,147547,128.5,125.7,,,125.7
2,128806,133.0,123.1,,,123.1
3,172117,127.0,119.1,,,119.1
4,73228,120.5,117.4,,,117.4
5,112295,122.5,117.1,,,117.1
6,118113,121.0,117.0,,,117.0
7,17013,120.0,116.7,,,116.7
7,73232,121.0,116.7,,,116.7
9,71839,122.5,114.4,,,114.4
10,29533,125.5,114.3,,,114.3
11,117450,120.5,113.0,,,113.0
12,13322,120.5,111.2,,,111.2
13,174244,119.0,110.7,,,110.7
14,136813,125.5,110.4,,,110.4
15,128621,125.0,110.0,,,110.0
16,25074,120.5,106.9,,,106.9
17,111251,115.0,105.6,,,105.6
18,128286,116.0,103.3,,,103.3
19,131309,114.0,103.0,,,103.0
20,27594,114.0,102.2,,,102.2
21,78803,115.5,102.1,,,102.1
22,90236,114.0,100.8,,,100.8
23,123925,115.0,100.7,,,100.7
23,128447,114.0,100.7,,,100.7
25,186516,112.5,100.4,,,100.4
26,104161,118.5,98.8,,,98.8
27,68743,111.5,98.4,,,98.4
28,128618,114.0,97.6,,,97.6
29,117441,112.0,97.0,,,97.0
30,139429,108.0,92.3,,,92.3
31,73166,114.5,99.3,,,99.3
32,12274,116.0,99.1,,,99.1
33,75837,110.5,94.6,,,94.6
34,180709,108.5,90.0,,,90.0
35,173399,108.5,89.4,,,89.4
36,130646,108.5,88.9,,,88.9
37,156838,111.5,88.7,,,88.7
38,63739,103.5,87.3,,,87.3
39,128788,107.5,87.1,,,87.1
40,164621,106.5,86.8,,,86.8
41,120379,108.5,86.7,,,86.7
42,73229,100.5,84.9,,,84.9
43,140329,102.0,84.3,,,84.3
44,175089,106.0,84.0,,,84.0
45,73277,105.0,83.8,,,83.8
46,973,106.0,79.6,,,79.6
47,128402,115.0,74.8,,,74.8
,147499,,,,,
,72563,,,,,
,117835,,,,,
