mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,140329,137.5,137.0,,,137.0
2,131309,133.0,133.8,,,133.8
3,147549,128.0,124.3,,,124.3
4,25074,129.0,124.2,,,124.2
5,32297,126.0,120.5,,,120.5
5,111251,129.0,120.5,,,120.5
7,128618,127.0,120.0,,,120.0
8,128621,124.5,119.9,,,119.9
9,123925,125.0,119.0,,,119.0
10,106377,124.5,118.5,,,118.5
11,140331,124.5,117.5,,,117.5
12,75837,120.5,117.3,,,117.3
13,108891,119.0,116.4,,,116.4
14,120379,124.0,115.4,,,115.4
15,72592,123.5,114.5,,,114.5
16,104161,123.0,114.2,,,114.2
17,117097,122.5,114.0,,,114.0
18,112295,121.0,113.1,,,113.1
19,147015,118.5,110.7,,,110.7
20,128806,122.5,109.9,,,109.9
21,174246,120.5,109.6,,,109.6
22,128456,120.0,108.5,,,108.5
23,174572,122.0,108.0,,,108.0
24,134127,118.5,107.7,,,107.7
25,139045,118.5,107.0,,,107.0
26,17013,118.5,106.3,,,106.3
27,128788,118.5,106.2,,,106.2
28,117450,119.0,106.0,,,106.0
29,973,120.5,105.8,,,105.8
30,73229,116.5,105.7,,,105.7
31,13322,118.0,105.3,,,105.3
32,149455,120.0,104.6,,,104.6
33,166435,118.0,104.3,,,104.3
34,122992,118.0,102.8,,,102.8
34,166437,116.0,102.8,,,102.8
36,73232,116.0,102.3,,,102.3
37,126003,114.5,100.4,,,100.4
38,130646,115.5,100.2,,,100.2
39,92486,113.0,98.4,,,98.4
40,128558,115.0,97.3,,,97.3
41,90236,113.0,96.1,,,96.1
41,165925,114.0,96.1,,,96.1
43,128281,113.5,95.0,,,95.0
44,135119,115.0,94.3,,,94.3
45,162711,109.5,93.6,,,93.6
46,75176,107.0,91.8,,,91.8
47,174534,110.5,90.4,,,90.4
48,74412,109.0,87.9,,,87.9
49,10064,112.0,87.6,,,87.6
50,100406,106.5,85.3,,,85.3
51,30417,103.0,78.5,,,78.5
52,165235,83.5,39.4,,,39.4
,153777,,,,,
,136813,,,,,
