mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,94157,92.0,,89.0,,226.5
2,75534,92.0,,87.0,,223.0
3,94155,92.5,,86.0,,222.5
4,90875,90.5,,89.0,,221.5
5,83134,91.5,,88.5,,219.0
6,90485,91.5,,84.0,,214.0
7,119730,89.5,,85.5,,212.0
8,122692,87.0,,85.0,,208.5
9,94154,88.0,,85.5,,206.5
10,92118,87.5,,87.0,,204.5
11,112259,86.0,,85.5,,204.0
11,94158,86.0,,85.0,,204.0
11,181636,88.0,,83.0,,204.0
14,75434,84.0,,86.0,,203.5
15,94166,85.0,,85.0,,202.0
16,150862,88.0,,82.0,,196.0
16,143537,84.0,,82.5,,196.0
18,90878,85.5,,81.5,,192.5
19,105659,85.0,,81.0,,188.0
20,78802,81.5,,80.5,,183.0
21,94159,81.5,,82.5,,181.5
22,104267,79.5,,80.0,,175.0
23,105635,79.0,,79.5,,174.5
24,105641,80.0,,78.5,,168.5
25,97562,78.0,,72.5,,155.0
26,128207,75.0,,68.0,,138.5
27,120490,68.5,,75.0,,137.5
28,147314,67.5,,73.5,,131.0
29,147308,67.0,,67.5,,121.5
30,120491,67.0,,64.5,,112.0
31,120494,74.0,,,,50.0
32,136843,59.5,,,,43.0
33,139988,51.5,,,,27.5
34,120493,52.0,,,,26.5
