mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,90875,89.0,,93.5,,224.0
2,94155,87.5,,88.5,,212.5
3,68732,86.5,,86.5,,209.0
4,94154,90.5,,77.5,,195.0
5,181636,83.5,,79.0,,187.0
6,73455,79.0,,73.5,,163.5
7,83134,77.5,,76.0,,162.5
7,92118,77.0,,75.5,,162.5
9,123918,72.5,,79.5,,162.0
10,134975,75.5,,76.5,,160.5
11,75434,73.0,,79.0,,160.0
12,105635,73.5,,77.0,,159.0
13,73459,70.5,,79.5,,154.5
14,73456,69.5,,75.0,,146.0
15,73454,69.0,,76.0,,145.5
16,90485,72.5,,70.0,,140.5
17,105659,68.5,,67.5,,126.0
17,136810,72.0,,66.0,,126.0
19,128207,70.0,,66.0,,119.5
20,113141,65.0,,67.0,,118.0
21,117096,61.0,,72.5,,116.0
22,73457,64.0,,67.0,,114.0
23,123975,65.0,,65.0,,112.5
24,89816,65.0,,63.0,,110.0
25,100311,65.5,,63.0,,104.5
26,135064,62.0,,60.5,,89.5
27,144253,60.0,,57.5,,84.5
28,135063,56.5,,57.5,,72.0
29,139955,60.0,,53.5,,70.0
,134710,,,,,
,89813,,,,,
