mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,147547,138.0,141.6,142.0,147.6,289.2
2,73228,135.5,136.3,143.0,149.7,286.0
3,128286,137.0,139.6,140.0,142.8,282.4
4,117441,136.5,137.3,139.5,141.6,278.9
5,186516,136.0,134.9,139.0,143.6,278.5
6,73232,137.0,138.5,137.0,139.6,278.1
7,118113,135.5,135.3,135.0,134.3,269.6
8,117450,135.5,135.2,134.0,133.6,268.8
9,13322,133.0,131.4,137.0,136.7,268.1
10,117835,133.0,131.3,135.5,134.0,265.3
11,131309,130.5,129.2,133.5,134.0,263.2
12,17013,133.5,131.2,132.5,128.3,259.5
13,174244,133.0,130.5,131.0,128.5,259.0
14,112295,131.0,127.8,133.0,130.7,258.5
15,128618,131.0,125.2,131.5,129.7,254.9
16,73229,131.0,127.1,131.5,126.6,253.7
17,104161,129.0,123.6,132.5,129.4,253.0
18,172117,132.0,125.4,130.0,125.9,251.3
19,27594,131.0,125.1,128.5,125.4,250.5
20,111251,128.5,121.3,132.0,128.9,250.2
21,72563,128.5,121.6,131.5,126.1,247.7
21,68743,132.5,125.5,129.5,122.2,247.7
23,140329,130.0,123.3,131.0,123.3,246.6
24,164621,130.0,125.9,127.5,118.0,243.9
25,128788,127.0,119.2,129.5,121.0,240.2
26,72592,128.5,118.7,130.0,120.3,239.0
27,128402,125.0,116.8,128.5,120.7,237.5
28,128621,128.0,120.9,126.0,115.6,236.5
29,12274,125.0,112.4,129.5,121.5,233.9
30,128806,124.5,114.0,127.0,114.7,228.7
31,78803,127.5,118.4,,,118.4
32,173399,127.0,117.3,,,117.3
33,99976,125.5,115.5,,,115.5
34,161594,126.5,114.6,,,114.6
35,182547,126.0,114.4,,,114.4
36,75837,125.0,113.8,,,113.8
37,29533,125.0,113.7,,,113.7
38,90236,126.5,113.4,,,113.4
39,25074,126.5,112.8,,,112.8
40,73166,123.0,111.8,,,111.8
41,136813,123.0,108.4,,,108.4
41,108891,123.0,108.4,,,108.4
43,973,123.0,107.7,,,107.7
44,123925,123.0,107.4,,,107.4
45,155620,123.0,106.8,,,106.8
46,130646,119.5,103.0,,,103.0
47,180709,119.0,99.6,,,99.6
48,63739,119.0,98.4,,,98.4
49,189105,117.0,95.7,,,95.7
50,73277,117.0,90.3,,,90.3
