mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,162711,140.5,,128.5,,259.7
2,128281,132.5,,129.5,,248.6
3,120379,132.0,,129.5,,248.2
4,128806,131.0,,131.5,,248.0
5,134879,129.0,,131.0,,246.0
6,138409,130.5,,129.5,,245.5
7,128286,132.5,,125.5,,242.9
8,131935,133.0,,124.5,,241.5
9,123469,135.5,,121.5,,238.1
10,128558,132.5,,125.0,,236.5
11,147546,142.0,,114.0,,236.3
12,117451,131.0,,123.5,,234.1
13,117441,131.5,,123.0,,233.6
13,75708,129.0,,125.5,,233.6
15,135583,129.5,,123.5,,232.4
16,106257,129.0,,123.5,,229.0
16,135817,134.0,,118.5,,229.0
18,106375,132.5,,118.0,,227.4
19,99979,129.0,,122.0,,226.3
20,117450,128.5,,121.5,,225.5
21,78558,128.0,,123.0,,225.3
22,128230,127.0,,123.5,,224.9
23,112973,128.5,,120.5,,221.7
24,55369,126.5,,122.0,,220.8
25,92412,125.0,,122.0,,220.6
26,124158,129.0,,118.0,,219.1
27,13322,127.0,,118.0,,212.5
28,128447,127.5,,116.0,,211.3
29,156838,131.0,,112.0,,210.4
30,110528,126.0,,117.5,,210.3
31,112975,125.0,,,,112.5
32,92162,125.5,,,,112.4
32,75148,125.5,,,,112.4
34,124590,125.0,,,,111.0
35,99965,124.5,,,,110.1
36,128518,123.0,,,,108.9
37,128448,122.0,,,,106.6
38,99978,122.5,,,,106.5
39,108516,123.5,,,,106.3
40,128446,122.5,,,,106.0
41,94910,122.0,,,,105.6
42,153811,121.5,,,,104.7
43,123925,123.0,,,,103.9
44,167413,121.0,,,,103.8
45,132096,120.0,,,,103.0
46,164621,120.0,,,,102.5
47,147549,119.5,,,,101.1
48,2377,119.0,,,,100.7
49,67479,119.5,,,,100.1
50,101324,118.5,,,,98.8
51,106090,118.5,,,,98.3
52,123053,118.5,,,,97.8
53,81301,117.5,,,,97.0
54,83056,117.0,,,,95.6
55,147017,116.5,,,,94.7
56,128280,116.0,,,,93.3
57,97610,115.5,,,,92.4
58,135119,114.5,,,,90.6
59,139429,121.5,,,,90.2
60,149499,114.0,,,,89.7
61,73141,114.0,,,,87.7
62,117461,115.0,,,,87.5
63,111251,113.0,,,,87.4
64,96704,112.5,,,,87.0
65,106377,112.5,,,,86.0
66,120072,112.0,,,,82.1
67,115912,111.0,,,,80.3
68,156410,109.0,,,,80.2
69,107972,108.5,,,,78.8
70,110908,106.5,,,,74.7
71,94253,97.5,,,,57.0
72,121173,92.5,,,,47.0
73,131913,90.0,,,,38.5
