mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,32297,236.0,209.3,239.5,223.5,432.8
2,112735,234.5,212.4,235.0,216.0,428.4
3,29533,231.5,204.1,230.0,214.4,418.5
4,131309,226.5,208.4,220.5,198.8,407.2
5,128286,212.5,186.7,230.5,211.7,398.4
6,117835,225.5,204.8,202.5,178.7,383.5
7,112295,219.5,192.4,210.0,185.4,377.8
8,147549,221.5,197.5,199.0,171.3,368.8
9,147547,201.5,172.8,221.5,195.9,368.7
10,72563,192.5,165.0,228.0,202.2,367.2
11,140329,198.5,171.9,218.0,186.9,358.8
12,128618,215.5,187.2,195.0,165.6,352.8
13,75837,216.0,183.2,209.5,158.6,341.8
14,73228,185.0,148.3,221.0,192.3,340.6
15,973,218.5,175.9,193.0,161.7,337.6
16,140331,207.0,170.2,201.5,162.9,333.1
17,106377,199.5,156.8,201.0,165.8,322.6
18,73232,200.0,162.2,190.5,157.2,319.4
19,73166,188.0,145.0,202.0,166.5,311.5
20,138409,211.0,162.1,181.5,140.2,302.3
21,117441,201.5,154.6,178.0,136.0,290.6
22,147016,190.5,142.5,183.0,146.6,289.1
23,111251,194.5,149.9,173.5,136.0,285.9
24,100406,192.0,144.3,180.5,140.8,285.1
25,128806,211.5,177.6,143.5,93.0,270.6
26,73229,192.5,159.0,133.5,83.3,242.3
27,108867,200.5,154.4,138.0,86.0,240.4
28,192465,199.0,153.2,131.5,85.2,238.4
29,78803,200.5,162.0,125.0,69.5,231.5
30,118113,192.5,151.7,114.0,58.6,210.3
31,38651,184.0,140.5,,,140.5
32,17013,177.0,136.3,,,136.3
33,13322,189.5,134.4,,,134.4
33,180727,193.5,134.4,,,134.4
35,72592,179.0,134.3,,,134.3
36,117450,172.0,131.2,,,131.2
37,90236,170.5,117.8,,,117.8
38,92486,178.5,115.8,,,115.8
39,73277,163.0,114.8,,,114.8
40,128621,160.5,108.6,,,108.6
41,172117,153.0,106.5,,,106.5
42,109565,165.0,104.4,,,104.4
43,106257,159.0,102.4,,,102.4
44,139045,159.5,99.8,,,99.8
45,174244,134.0,84.2,,,84.2
46,104161,132.5,83.1,,,83.1
47,128456,138.0,80.7,,,80.7
48,128111,132.0,74.8,,,74.8
49,108891,133.0,74.0,,,74.0
50,115912,133.0,69.4,,,69.4
51,142646,129.5,69.0,,,69.0
52,162711,118.0,64.1,,,64.1
53,174246,126.0,63.1,,,63.1
53,173399,125.0,63.1,,,63.1
55,134127,122.0,55.9,,,55.9
56,118061,118.0,53.4,,,53.4
57,68209,124.0,51.6,,,51.6
58,156410,125.0,48.1,,,48.1
59,75176,118.0,46.2,,,46.2
60,10064,111.0,34.8,,,34.8
61,154093,81.0,3.5,,,3.5
