mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,128621,112.5,,112.5,,260.0
2,117496,116.5,,109.0,,253.8
3,139429,109.5,,110.5,,252.0
4,131935,110.5,,118.5,,251.6
5,108894,112.0,,115.0,,250.1
6,132096,109.5,,111.5,,249.8
7,17013,108.0,,107.5,,245.0
8,117451,109.5,,108.5,,244.4
9,128286,112.5,,110.0,,244.1
10,135119,110.5,,117.5,,243.6
11,43223,115.5,,113.0,,242.8
12,117441,108.0,,106.0,,242.5
13,73229,110.0,,107.0,,241.6
14,118061,107.0,,110.5,,240.7
15,99978,107.5,,110.0,,239.4
16,128788,108.5,,107.5,,237.4
17,108516,104.0,,110.5,,232.6
18,120379,108.5,,106.5,,232.5
19,108867,111.0,,101.5,,232.4
19,165747,111.5,,106.0,,232.4
21,99976,105.0,,108.0,,230.2
21,156838,103.0,,105.0,,230.2
23,130646,106.5,,105.5,,229.6
24,161108,106.5,,108.5,,229.1
25,13322,111.0,,103.5,,229.0
26,128806,112.0,,96.0,,226.5
27,117450,104.5,,104.0,,224.3
28,128558,107.5,,105.0,,220.9
29,136168,106.5,,105.0,,219.9
30,109565,103.0,,98.5,,212.4
31,117461,106.5,,,,110.7
32,124158,102.5,,,,109.0
33,123469,103.5,,,,108.7
34,92412,100.5,,,,107.7
35,108895,102.5,,,,107.6
36,156931,103.5,,,,106.8
37,106257,101.5,,,,105.9
38,120072,102.5,,,,104.4
39,143980,101.0,,,,103.7
40,122992,100.5,,,,103.5
41,112975,101.5,,,,103.1
42,162711,96.5,,,,101.4
43,143981,97.5,,,,101.2
44,94238,98.5,,,,100.7
45,74412,98.5,,,,97.6
46,81305,100.0,,,,97.5
47,165254,101.0,,,,97.0
48,140331,96.0,,,,94.6
49,156918,95.5,,,,93.2
50,118062,97.0,,,,93.0
51,106377,94.0,,,,92.5
52,118117,97.5,,,,92.3
53,55369,98.5,,,,90.9
54,148547,94.0,,,,90.3
55,75708,97.0,,,,87.4
56,153777,92.0,,,,83.9
57,136172,91.0,,,,81.3
58,134707,91.0,,,,80.4
59,143834,87.0,,,,74.0
60,118116,86.0,,,,69.4
61,174195,87.0,,,,69.3
62,143883,83.0,,,,69.2
63,128559,88.5,,,,67.2
64,120374,69.0,,,,36.1
,128210,,,,,
,135817,,,,,
