mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,68732,79.0,,99.5,,221.5
2,90875,80.5,,99.0,,221.0
3,119730,82.5,,93.0,,215.0
4,127482,82.0,,92.0,,208.0
5,94155,79.0,,93.5,,205.0
6,94154,79.5,,92.0,,200.0
7,94158,79.0,,87.5,,197.5
8,78802,77.0,,87.0,,189.5
9,75534,73.5,,88.5,,188.5
10,122692,76.5,,87.0,,184.5
11,94159,77.0,,85.5,,181.0
12,75434,72.5,,88.5,,180.5
13,90485,75.0,,85.5,,177.0
14,73454,72.0,,90.5,,175.5
15,105635,74.5,,81.5,,168.5
16,94160,70.5,,84.0,,168.0
17,94247,76.0,,80.0,,166.0
18,181636,73.0,,74.5,,153.5
19,92118,71.0,,76.5,,147.5
20,101371,69.5,,76.5,,147.0
21,83134,70.5,,76.5,,146.5
22,94162,70.0,,76.5,,143.5
23,73456,66.0,,74.0,,133.0
24,128232,65.5,,73.0,,124.5
25,120493,61.5,,67.0,,101.5
25,120494,61.5,,69.5,,101.5
