mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,90875,72.0,,72.5,,248.2
2,83134,70.0,,71.0,,231.3
3,68732,67.0,,68.5,,227.6
4,75534,67.0,,67.0,,224.5
5,94158,68.0,,67.0,,223.9
6,105654,68.5,,67.5,,222.8
7,119730,66.0,,68.0,,222.0
8,122692,68.0,,66.5,,219.7
9,78802,67.5,,68.5,,217.8
10,127482,65.5,,67.5,,214.6
11,94159,67.5,,67.0,,214.2
12,94163,65.0,,66.0,,213.8
13,97563,65.0,,66.5,,213.5
14,122739,65.5,,65.5,,209.8
15,74487,63.0,,63.0,,203.3
15,94157,66.0,,62.5,,203.3
17,90878,62.0,,64.5,,201.5
18,105635,66.5,,61.5,,201.1
19,104267,64.0,,65.0,,201.0
20,105638,63.0,,64.0,,199.7
21,122693,63.5,,64.0,,197.9
22,94162,65.5,,66.5,,197.7
23,90881,60.5,,64.0,,195.2
24,90485,62.0,,61.5,,193.8
25,94166,61.0,,62.0,,191.1
26,94160,60.0,,62.5,,187.4
27,122807,60.5,,61.0,,185.0
28,181636,65.0,,62.5,,183.4
29,92118,61.5,,60.5,,182.7
30,94155,66.5,,,,106.8
31,123918,55.5,,,,81.9
32,94164,55.5,,,,78.9
33,97562,56.0,,,,76.1
34,122740,55.5,,,,74.9
35,128232,55.5,,,,74.4
36,122808,53.0,,,,69.4
37,112839,51.0,,,,62.1
38,128435,43.0,,,,41.4
