mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,68745,108.5,,104.5,,268.9
2,73228,107.5,,103.5,,257.9
3,128618,106.0,,104.0,,253.9
4,108891,103.5,,97.5,,243.2
5,101217,103.0,,98.5,,236.6
6,104161,99.5,,98.5,,236.4
7,134802,97.5,,99.5,,233.1
8,118113,99.5,,96.0,,231.7
9,131309,98.0,,99.5,,229.1
10,32297,99.5,,93.5,,228.5
11,25074,99.5,,95.5,,227.6
11,27594,97.0,,98.0,,227.6
13,73232,98.0,,98.5,,227.5
14,73277,99.5,,97.0,,227.4
15,72592,96.0,,94.5,,226.7
16,111930,96.5,,97.5,,226.2
17,17013,95.0,,98.5,,225.0
18,111251,94.0,,100.0,,224.6
19,72563,97.5,,97.5,,223.9
20,142646,93.5,,96.5,,222.8
21,117835,95.0,,98.5,,221.5
22,39390,96.5,,98.5,,221.3
23,90236,97.0,,93.5,,217.7
24,102486,92.0,,96.0,,213.6
25,25115,96.0,,92.5,,211.9
26,73289,95.0,,95.5,,209.5
27,94124,94.0,,92.0,,209.1
28,13322,94.0,,93.5,,207.6
29,99965,96.0,,92.0,,205.0
30,129421,92.0,,90.0,,202.8
31,120374,92.0,,,,102.3
32,126003,93.0,,,,101.9
33,92162,93.0,,,,101.6
34,112735,90.5,,,,101.4
34,82727,91.0,,,,101.4
36,112295,92.0,,,,101.2
37,94125,90.0,,,,100.2
38,29975,92.5,,,,99.7
39,75190,90.5,,,,99.4
39,100406,90.0,,,,99.4
41,38651,91.0,,,,99.3
42,118117,91.0,,,,99.1
43,55369,88.5,,,,98.9
44,9834,89.5,,,,98.0
45,78803,88.5,,,,96.6
46,80229,89.5,,,,95.6
46,30417,89.0,,,,95.6
48,128224,90.0,,,,94.7
49,97610,90.0,,,,92.5
50,29533,86.0,,,,89.3
