mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,75434,95.5,,96.5,,252.5
2,68732,93.0,,95.0,,246.0
3,90878,90.0,,92.0,,229.0
4,75534,90.0,,90.5,,226.0
5,143537,89.0,,91.0,,225.0
5,94166,90.0,,89.0,,225.0
7,94155,89.0,,88.5,,222.5
8,92118,89.5,,90.0,,221.5
9,97563,88.0,,90.0,,217.0
10,94159,89.5,,88.0,,216.0
11,90875,87.5,,87.5,,209.5
12,83134,88.0,,88.0,,208.5
13,128232,86.5,,84.5,,205.0
14,104267,85.5,,88.0,,202.0
15,153057,86.5,,85.5,,199.5
16,94158,86.5,,83.0,,199.0
17,94160,84.5,,84.5,,197.0
18,90485,85.0,,83.5,,196.5
19,152796,84.0,,84.0,,195.5
20,136810,82.5,,84.5,,192.0
21,147308,84.5,,83.5,,191.0
22,94157,81.5,,84.5,,189.5
22,123918,84.5,,83.0,,189.5
24,94163,84.5,,79.5,,187.0
25,133897,85.0,,80.5,,184.5
26,122739,84.0,,79.0,,184.0
27,139177,82.0,,81.0,,183.0
28,138215,82.5,,79.5,,181.0
29,122692,78.5,,82.0,,179.0
30,105635,81.5,,74.5,,169.0
31,144620,75.0,,,,76.5
32,120491,73.5,,,,75.0
33,161100,73.0,,,,73.0
34,94154,71.5,,,,65.0
35,169014,70.0,,,,62.0
36,120494,64.5,,,,52.0
37,154481,61.5,,,,47.0
38,169013,60.5,,,,43.0
39,169382,58.0,,,,39.5
,97562,,,,,
