mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,117441,138.0,141.8,,,141.8
2,128286,138.0,139.9,,,139.9
3,17013,139.0,138.4,,,138.4
4,186516,137.5,135.8,,,135.8
5,118113,134.0,135.2,,,135.2
6,73232,136.0,134.8,,,134.8
7,117835,135.0,134.1,,,134.1
8,147547,135.0,133.6,,,133.6
9,117450,134.5,133.4,,,133.4
10,131309,133.5,131.8,,,131.8
11,112295,133.5,129.9,,,129.9
12,128618,131.5,129.4,,,129.4
13,13322,131.0,126.8,,,126.8
14,164621,131.0,126.2,,,126.2
15,68743,129.5,124.4,,,124.4
16,174244,129.5,124.2,,,124.2
17,111251,129.5,123.6,,,123.6
17,73229,129.5,123.6,,,123.6
19,27594,128.0,121.2,,,121.2
20,72563,127.0,119.7,,,119.7
21,128621,128.0,119.5,,,119.5
22,128402,128.0,119.0,,,119.0
23,12274,128.0,118.7,,,118.7
24,72592,127.5,118.3,,,118.3
25,130646,127.5,118.2,,,118.2
26,128806,127.5,118.0,,,118.0
27,78803,127.0,117.2,,,117.2
28,73277,125.5,116.7,,,116.7
29,73166,126.5,116.6,,,116.6
30,173399,126.0,116.5,,,116.5
31,182547,127.0,115.9,,,115.9
32,172117,126.5,115.5,,,115.5
33,140329,127.0,115.1,,,115.1
34,99976,126.5,114.8,,,114.8
35,104161,125.0,114.3,,,114.3
36,90236,125.0,114.0,,,114.0
37,25074,125.5,113.7,,,113.7
38,973,125.0,113.5,,,113.5
39,75837,123.5,111.8,,,111.8
40,63739,124.5,111.1,,,111.1
41,128788,123.5,110.6,,,110.6
42,123925,124.0,110.0,,,110.0
43,108891,123.0,109.3,,,109.3
44,180709,124.0,108.7,,,108.7
45,189105,122.5,108.1,,,108.1
46,161594,121.5,106.5,,,106.5
47,155620,122.5,106.0,,,106.0
48,136813,121.0,105.3,,,105.3
49,29533,120.0,104.5,,,104.5
50,111930,122.0,104.4,,,104.4
51,156838,120.0,103.3,,,103.3
52,166436,119.5,100.1,,,100.1
53,132096,117.0,98.6,,,98.6
54,124118,118.0,98.4,,,98.4
55,38651,116.5,97.9,,,97.9
56,128456,117.0,96.1,,,96.1
57,148058,116.0,95.2,,,95.2
58,135583,117.5,95.1,,,95.1
59,134127,114.5,92.7,,,92.7
60,75176,112.0,92.3,,,92.3
61,102483,112.0,86.6,,,86.6
61,167385,113.0,86.6,,,86.6
63,172303,112.5,86.5,,,86.5
64,157213,111.0,85.5,,,85.5
65,154093,109.0,81.5,,,81.5
66,180727,108.0,76.7,,,76.7
67,30417,105.0,70.4,,,70.4
68,10064,103.5,69.3,,,69.3
69,165235,96.5,58.9,,,58.9
,120379,,,,,
,73228,,,,,
