mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,134975,94.0,,87.0,,226.5
2,94155,93.5,,87.0,,225.0
3,92118,93.0,,89.5,,221.0
4,97563,85.5,,96.5,,220.0
5,83134,92.5,,86.5,,215.0
6,94159,88.0,,84.0,,204.0
7,181636,84.0,,87.0,,202.0
8,136810,86.5,,83.5,,201.0
9,73455,84.0,,85.0,,200.0
10,113141,84.5,,85.5,,199.5
11,73456,84.5,,82.0,,195.5
12,138215,84.0,,80.0,,188.0
13,152796,78.5,,85.0,,184.0
14,133897,89.0,,73.0,,181.0
14,100311,78.0,,85.0,,181.0
16,117096,83.0,,78.5,,180.5
17,73457,80.0,,80.0,,177.5
18,153416,76.0,,85.0,,176.5
19,144253,79.5,,76.0,,167.0
20,134710,71.5,,81.5,,161.5
21,89816,74.0,,76.0,,156.0
22,152973,81.5,,64.5,,148.0
23,135064,72.5,,73.0,,142.0
24,89813,66.5,,70.0,,125.5
25,144620,66.0,,70.0,,125.0
26,153417,71.5,,62.5,,115.0
27,169014,66.5,,64.0,,112.5
28,123975,64.0,,65.5,,110.5
29,160509,69.5,,63.0,,110.0
30,139955,63.5,,65.5,,109.0
31,154481,61.0,,,,43.0
32,171497,54.5,,,,29.5
,169013,,,,,
