mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,973,135.5,,124.5,,267.7
2,37284,128.5,,136.5,,258.7
3,68743,139.5,,116.0,,251.5
4,155672,134.0,,126.0,,251.4
5,68745,130.0,,118.5,,246.8
6,31329,134.0,,123.5,,245.1
7,51865,137.0,,121.5,,244.2
8,75148,125.5,,133.5,,242.1
9,35788,124.0,,128.5,,241.2
10,17013,126.0,,137.0,,240.6
11,2950,130.5,,131.5,,240.5
12,106378,125.5,,119.5,,237.1
13,27594,122.0,,133.5,,236.0
14,131309,127.5,,129.5,,233.9
15,90663,130.5,,116.5,,233.0
16,29975,132.5,,117.5,,226.9
17,32297,135.0,,112.0,,226.8
18,108891,119.5,,126.0,,224.4
19,29533,122.5,,126.5,,224.0
20,74412,128.5,,117.5,,222.2
21,9834,123.0,,125.5,,221.4
22,73228,123.0,,122.0,,216.4
23,73166,124.0,,119.5,,214.9
24,12274,128.5,,110.0,,211.0
25,23834,121.5,,116.5,,202.9
26,73229,123.5,,117.5,,200.9
27,71839,129.5,,110.0,,200.3
28,111250,128.0,,105.0,,191.6
29,108894,122.0,,108.5,,188.5
30,112295,126.5,,105.0,,175.7
31,101217,123.5,,,,105.0
32,25074,119.5,,,,103.4
33,73289,122.5,,,,103.0
34,34374,120.0,,,,102.4
35,92162,118.5,,,,101.8
36,97610,117.0,,,,100.8
37,23305,117.5,,,,99.6
38,38651,115.5,,,,99.3
39,112944,119.5,,,,98.1
40,54682,116.0,,,,98.0
41,62975,112.5,,,,95.3
42,134802,114.0,,,,94.8
43,142646,116.0,,,,93.1
44,35605,115.0,,,,91.8
45,90236,110.0,,,,81.3
46,30417,110.0,,,,80.3
47,43223,107.0,,,,79.7
48,73277,103.0,,,,72.9
49,94125,108.0,,,,72.5
50,72592,104.0,,,,70.5
