mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
4,445,128.0,,,,119.4
5,29533,127.5,,,,119.0
5,27594,127.5,,,,119.0
7,32297,128.0,,,,118.9
9,72592,126.0,,,,115.8
10,9834,126.0,,,,115.3
14,43223,125.5,,,,112.9
15,128618,123.5,,,,111.3
16,35605,123.5,,,,110.8
17,31329,124.5,,,,110.6
18,134802,122.5,,,,109.0
19,54682,123.0,,,,108.9
20,25074,122.5,,,,108.5
21,63739,122.0,,,,107.1
21,90663,122.0,,,,107.1
23,32824,121.0,,,,105.3
24,92162,121.5,,,,105.2
26,12274,120.5,,,,104.4
26,131309,120.5,,,,104.4
28,134879,120.5,,,,102.9
29,71839,119.5,,,,102.6
29,94125,119.5,,,,102.6
31,90236,119.5,,,,102.1
32,122992,119.0,,,,101.2
33,91802,119.5,,,,101.1
34,81305,118.5,,,,100.8
34,73277,118.5,,,,100.8
36,61496,118.0,,,,98.9
37,72563,117.5,,,,98.5
38,23834,118.0,,,,98.4
39,73228,117.0,,,,98.1
40,75708,117.5,,,,97.5
41,29975,115.5,,,,95.4
42,73229,116.0,,,,95.3
43,133096,115.5,,,,93.4
44,38651,115.0,,,,93.0
45,39390,115.5,,,,92.9
46,78558,114.0,,,,92.7
47,62975,114.5,,,,92.1
47,118117,114.5,,,,92.1
47,99979,114.5,,,,92.1
50,108891,114.0,,,,91.2
50,128839,114.0,,,,91.2
52,75428,114.0,,,,90.7
53,72581,114.0,,,,89.7
54,101217,111.5,,,,86.7
55,115912,112.0,,,,86.6
56,123192,111.0,,,,84.8
57,10064,110.5,,,,83.9
58,73243,109.5,,,,82.1
59,110528,110.0,,,,80.5
60,100406,107.5,,,,78.0
61,30417,107.0,,,,77.6
62,25115,110.0,,,,76.0
63,82808,106.0,,,,75.3
64,97610,107.0,,,,75.1
65,79930,104.0,,,,71.7
66,112735,103.0,,,,68.9
67,73289,101.5,,,,66.2
68,99966,104.0,,,,64.7
69,111930,100.0,,,,63.0
70,70450,97.0,,,,56.6
71,131312,89.5,,,,36.6
