mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,37284,138.5,,128.5,,269.9
2,68743,127.5,,134.5,,264.5
3,72563,137.0,,130.0,,264.0
4,973,125.5,,135.5,,263.8
5,68745,126.5,,130.5,,261.9
6,106378,131.5,,128.0,,261.8
7,108891,127.5,,130.0,,253.0
8,23834,121.5,,135.5,,252.7
9,31329,131.0,,128.5,,252.0
10,17013,129.5,,133.5,,249.9
11,51865,122.0,,133.0,,243.3
12,73166,128.5,,127.5,,242.7
13,35788,132.5,,122.5,,242.5
14,134802,130.5,,122.5,,239.4
15,104161,129.0,,124.5,,238.4
16,62975,120.0,,129.5,,236.4
17,73228,121.0,,128.5,,236.2
18,54682,123.5,,128.0,,234.0
19,110540,126.0,,125.0,,232.5
20,43223,121.0,,128.0,,230.1
21,73232,123.0,,126.5,,229.8
22,2950,123.5,,124.5,,227.9
23,131309,120.0,,125.5,,226.2
24,73229,126.5,,121.5,,225.1
25,9834,123.0,,122.0,,225.0
26,101217,125.5,,122.0,,223.3
27,29533,123.0,,122.0,,220.6
28,71839,120.0,,120.0,,214.2
29,99965,120.0,,122.0,,213.4
30,55369,121.5,,121.0,,212.1
31,12274,119.5,,,,106.8
32,118117,120.0,,,,103.8
33,75837,118.5,,,,103.4
34,112944,119.0,,,,103.0
35,445,121.0,,,,102.8
36,27594,116.0,,,,102.0
37,120379,118.5,,,,100.1
38,29975,115.5,,,,100.0
39,38651,115.5,,,,99.6
40,128280,119.0,,,,99.3
41,82727,116.0,,,,98.2
42,25115,115.0,,,,98.1
43,32824,114.5,,,,97.2
44,25074,114.0,,,,96.0
45,106376,115.0,,,,95.1
46,118113,114.5,,,,94.6
47,111251,114.0,,,,92.2
48,121678,112.5,,,,92.0
49,32297,110.5,,,,86.4
50,2377,109.0,,,,85.5
