mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,186516,138.5,158.8,140.5,163.0,321.8
2,72563,140.0,159.7,140.0,158.6,318.3
3,131309,143.0,167.7,140.5,142.9,310.6
4,17013,142.0,159.1,133.0,145.4,304.5
5,118113,141.0,155.6,135.0,148.1,303.7
6,128621,140.5,151.9,136.0,151.2,303.1
7,117441,140.5,151.7,134.5,149.6,301.3
8,68743,140.0,152.8,133.5,147.5,300.3
9,128286,137.0,155.1,133.0,144.1,299.2
10,13322,141.0,150.1,135.0,148.7,298.8
11,117835,134.0,147.0,141.0,151.4,298.4
12,73277,133.0,151.0,133.5,146.5,297.5
13,73166,132.0,145.6,139.5,149.9,295.5
14,147547,134.5,150.9,132.0,142.6,293.5
15,128618,132.5,145.9,137.5,147.4,293.3
16,111251,135.5,144.8,138.0,146.6,291.4
17,73232,140.5,153.8,128.0,135.9,289.7
18,29533,136.5,148.1,129.5,140.5,288.6
19,166437,141.5,149.9,128.5,138.5,288.4
20,112295,134.5,148.8,130.0,139.5,288.3
21,140329,135.0,150.1,127.5,136.2,286.3
22,174244,130.5,137.8,138.0,147.3,285.1
23,75837,128.0,138.6,139.0,144.6,283.2
24,147549,130.5,139.5,134.5,142.1,281.6
25,973,130.0,142.0,133.5,137.0,279.0
26,73228,137.0,135.5,136.0,140.6,276.1
27,73229,132.5,138.1,131.5,132.0,270.1
28,128456,134.0,140.3,131.5,129.7,270.0
29,104161,128.0,139.1,130.0,130.7,269.8
30,161594,133.0,136.8,129.0,127.1,263.9
31,25074,132.5,137.1,127.0,124.4,261.5
32,78803,132.0,136.6,,,136.6
33,155620,133.0,136.5,,,136.5
34,445,130.5,135.0,,,135.0
35,180727,130.5,134.4,,,134.4
36,180709,132.5,133.8,,,133.8
37,120379,130.5,133.5,,,133.5
38,71839,128.0,129.9,,,129.9
39,128447,128.0,128.9,,,128.9
40,131935,126.0,127.3,,,127.3
41,128281,127.5,125.3,,,125.3
42,162711,125.0,124.7,,,124.7
43,117450,119.0,118.0,,,118.0
43,124118,122.5,118.0,,,118.0
45,172117,119.0,115.0,,,115.0
46,173399,119.0,111.8,,,111.8
47,135119,117.0,106.9,,,106.9
48,153777,115.5,101.4,,,101.4
,140331,,,,,
,167385,,,,,
