mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,94155,98.0,,94.5,,256.0
2,68732,96.5,,96.5,,254.5
3,94162,92.0,,88.5,,223.5
4,105638,88.0,,91.0,,221.5
5,181636,90.5,,87.0,,219.5
6,172847,89.0,,87.0,,208.5
7,94166,87.5,,82.5,,206.0
8,122739,84.0,,86.5,,204.5
9,94159,84.5,,83.0,,197.0
10,122692,83.5,,80.5,,189.0
11,92118,83.5,,79.5,,186.0
12,136810,75.5,,86.0,,180.0
13,147314,82.0,,75.0,,176.5
14,105659,79.0,,79.0,,174.5
15,153057,81.0,,75.5,,173.5
16,152796,75.5,,78.0,,166.0
17,113141,80.5,,72.0,,163.0
18,166754,79.0,,75.0,,162.0
19,139177,78.5,,73.0,,161.0
20,90878,78.0,,73.0,,160.5
21,94158,78.5,,72.0,,159.5
22,73457,76.0,,73.5,,157.5
22,94163,76.0,,75.0,,157.5
24,133897,80.0,,73.0,,156.5
25,166755,79.0,,70.0,,152.5
26,144253,73.5,,74.0,,151.5
27,123918,73.5,,75.0,,151.0
28,166476,79.0,,66.5,,142.5
29,169383,75.0,,70.0,,140.0
30,89816,71.5,,68.5,,135.5
31,157726,71.0,,,,70.0
32,100311,72.0,,,,69.5
33,117096,69.5,,,,65.0
34,172274,67.5,,,,61.0
35,160509,69.0,,,,58.0
36,128382,65.5,,,,53.0
37,179176,59.5,,,,43.5
38,180682,57.0,,,,31.5
,161100,,,,,
