mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,147017,99.5,,100.0,,239.0
1,171479,100.0,,98.5,,239.0
3,186516,98.5,,100.0,,238.5
4,136172,99.0,,99.5,,236.5
5,180760,98.5,,98.5,,236.0
6,139045,98.0,,99.5,,234.0
7,154664,100.0,,97.5,,233.5
8,175070,98.0,,99.5,,232.5
9,175837,99.0,,97.0,,232.0
9,189318,99.5,,97.5,,232.0
11,192830,97.5,,98.0,,231.0
12,145300,98.5,,97.0,,230.5
13,166437,97.5,,98.5,,229.0
14,172303,100.0,,95.5,,228.0
14,164624,99.5,,94.5,,228.0
16,138197,97.5,,97.0,,227.5
17,164610,96.0,,98.0,,225.5
17,148099,95.0,,98.5,,225.5
19,166435,96.5,,98.0,,224.5
20,166447,99.0,,95.5,,224.0
21,181632,96.5,,96.0,,221.5
21,186155,97.5,,96.0,,221.5
21,179422,98.0,,93.5,,221.5
24,166045,96.5,,95.0,,221.0
24,155636,98.0,,94.0,,221.0
26,147701,98.5,,94.0,,219.5
27,167156,96.5,,95.0,,219.0
28,128284,96.5,,95.0,,218.5
28,143981,96.5,,95.0,,218.5
30,180707,96.5,,93.5,,218.0
31,153841,96.0,,95.5,,217.5
32,174534,97.0,,94.5,,216.5
33,138339,94.5,,95.5,,214.5
34,189619,97.0,,93.0,,214.0
34,165907,94.5,,94.0,,214.0
36,188590,94.5,,94.0,,213.0
37,189037,94.5,,93.5,,211.0
38,182038,96.0,,91.0,,209.5
39,174348,95.5,,91.0,,209.0
40,165908,95.0,,92.0,,208.0
41,138411,94.5,,91.0,,206.0
42,166436,95.0,,92.5,,205.0
43,180761,94.0,,91.0,,202.5
44,180730,91.5,,93.0,,202.0
45,171539,93.0,,91.0,,201.0
45,157212,93.5,,90.5,,201.0
47,197640,94.5,,89.5,,200.5
48,182245,93.5,,90.0,,200.0
49,139195,92.0,,92.0,,199.5
50,197570,93.0,,89.0,,195.5
51,162731,93.0,,88.5,,195.0
52,181633,92.5,,88.5,,193.5
53,171559,89.0,,91.0,,190.0
54,180762,93.0,,86.5,,188.5
55,175089,87.5,,91.0,,188.0
55,162701,90.0,,87.5,,188.0
57,176114,92.0,,87.0,,187.5
58,166263,89.5,,88.5,,186.0
59,174278,89.0,,88.5,,185.5
60,186567,89.5,,87.5,,184.5
61,174535,84.0,,83.5,,163.0
62,157038,83.0,,83.5,,161.0
63,174199,81.0,,83.5,,155.5
64,175090,82.5,,80.0,,152.5
65,171603,78.5,,76.0,,134.0
66,174201,77.5,,76.0,,125.5
,167527,,,,,
