mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,973,141.0,,,,144.8
2,51865,138.0,,,,140.4
3,73166,134.5,,,,132.6
4,68743,133.0,,,,130.9
5,62975,132.5,,,,128.5
6,106378,130.0,,,,126.0
6,68745,130.0,,,,126.0
8,37284,129.0,,,,122.7
9,31329,127.5,,,,119.0
10,445,127.0,,,,117.6
11,73228,125.5,,,,115.9
12,35788,124.5,,,,114.1
13,9834,124.0,,,,112.2
14,32824,123.0,,,,111.9
15,90663,120.0,,,,105.0
16,99965,122.0,,,,104.1
17,71839,118.0,,,,100.9
18,63739,119.0,,,,100.7
19,118117,117.0,,,,98.1
20,27594,115.5,,,,96.4
21,54682,116.0,,,,96.3
22,32297,115.0,,,,95.0
23,134802,115.0,,,,94.5
24,74412,115.5,,,,94.4
25,100406,114.5,,,,93.6
25,43223,114.5,,,,93.6
27,131309,114.0,,,,92.7
27,73277,114.0,,,,92.7
27,73229,114.0,,,,92.7
30,108891,114.5,,,,92.6
31,75708,114.0,,,,92.2
32,38651,113.5,,,,91.8
33,112735,112.5,,,,88.5
34,72592,111.5,,,,87.7
35,29533,111.5,,,,87.2
36,91802,111.5,,,,86.7
37,92162,111.0,,,,85.8
38,90236,110.0,,,,84.0
39,17013,108.0,,,,80.4
40,35605,108.5,,,,79.8
41,47891,107.5,,,,79.5
42,115912,108.5,,,,79.3
43,2377,107.5,,,,78.5
44,122992,107.5,,,,78.0
45,78558,106.0,,,,76.8
46,82808,106.5,,,,76.7
47,128839,104.5,,,,73.6
48,13322,104.5,,,,72.6
49,73289,103.0,,,,69.9
50,111250,102.0,,,,67.6
