mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,174244,99.5,129.8,103.5,139.6,269.4
2,118113,99.0,128.1,105.5,140.9,269.0
2,128286,99.0,127.7,104.5,141.3,269.0
4,131309,99.5,128.8,103.5,137.6,266.4
5,166437,100.5,129.4,102.5,135.3,264.7
6,128621,98.5,125.7,101.5,133.9,259.6
7,72592,96.0,120.7,103.0,136.4,257.1
8,117450,98.5,123.1,101.0,133.1,256.2
9,73228,97.0,122.0,101.5,133.6,255.6
10,108891,95.5,118.7,101.0,131.9,250.6
11,117835,95.0,117.8,100.5,131.8,249.6
11,155620,93.5,114.4,101.0,135.2,249.6
13,117441,96.5,120.3,100.5,129.1,249.4
14,120379,97.0,118.8,101.0,129.9,248.7
15,111251,94.0,114.0,101.5,133.3,247.3
16,128447,94.5,116.1,98.5,128.9,245.0
17,147015,96.5,118.2,98.5,125.3,243.5
18,180709,96.5,117.9,97.5,124.9,242.8
19,128456,94.0,112.8,100.5,129.6,242.4
20,134127,94.0,113.7,99.0,127.9,241.6
21,128618,93.0,114.3,98.0,126.9,241.2
22,149455,95.0,115.9,96.5,122.8,238.7
22,153777,95.0,114.9,97.0,123.8,238.7
24,973,94.5,113.8,100.5,124.6,238.4
25,117097,95.0,113.8,98.0,124.0,237.8
26,73232,93.0,113.4,98.0,123.6,237.0
27,156410,93.5,112.6,96.0,120.5,233.1
28,71839,93.5,111.4,96.5,117.5,228.9
29,92486,95.0,114.0,92.5,111.6,225.6
30,180727,100.5,126.0,,,126.0
31,13322,92.0,110.5,,,110.5
32,131935,94.5,110.3,,,110.3
33,128788,92.5,110.2,,,110.2
34,124118,91.5,109.6,,,109.6
35,90236,93.5,108.9,,,108.9
36,75837,92.5,108.7,,,108.7
37,126003,92.0,108.2,,,108.2
38,128402,92.0,108.1,,,108.1
39,192465,91.5,107.6,,,107.6
40,128806,91.5,107.4,,,107.4
41,117496,90.5,106.5,,,106.5
42,12274,91.5,105.3,,,105.3
43,25074,90.5,104.7,,,104.7
44,75176,89.5,102.4,,,102.4
45,166045,87.5,99.1,,,99.1
46,161594,89.0,98.8,,,98.8
47,106377,86.5,97.3,,,97.3
48,122992,87.0,97.1,,,97.1
,100406,,,,,
,136813,,,,,
