mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,62975,129.0,,,,134.5
2,73228,126.5,,,,128.4
3,43223,126.5,,,,127.9
4,12274,129.0,,,,123.3
5,54682,124.0,,,,123.1
6,73232,126.5,,,,122.9
7,51865,123.0,,,,122.1
8,106378,122.0,,,,121.7
8,73229,124.5,,,,121.7
10,25115,122.5,,,,121.4
11,2950,122.0,,,,121.3
12,71839,126.5,,,,120.7
13,112944,126.0,,,,120.5
14,445,123.5,,,,120.1
15,104161,122.5,,,,119.9
16,99965,122.5,,,,119.4
17,32297,121.0,,,,119.2
18,134802,122.0,,,,118.8
19,73166,121.0,,,,118.5
20,101217,121.5,,,,118.4
21,29533,121.0,,,,117.7
22,9834,121.0,,,,116.9
23,110540,123.0,,,,116.6
24,75837,123.5,,,,116.2
25,55369,124.0,,,,116.1
26,27594,122.0,,,,114.9
27,118117,124.5,,,,114.8
28,25074,124.5,,,,114.2
29,128280,125.5,,,,113.8
30,29975,121.0,,,,113.4
31,118113,123.0,,,,112.0
32,106376,122.5,,,,110.6
33,131309,117.0,,,,110.3
34,38651,115.5,,,,109.4
35,2377,120.0,,,,108.7
36,82727,119.5,,,,107.1
37,120379,120.5,,,,105.8
38,111251,120.0,,,,104.9
39,121678,118.0,,,,104.4
40,32824,116.0,,,,103.1
41,63739,116.0,,,,102.7
42,135583,114.0,,,,101.2
43,142646,114.0,,,,99.8
44,73141,115.5,,,,99.5
45,123925,115.5,,,,96.4
46,144566,114.0,,,,94.5
47,113115,110.0,,,,92.1
48,97610,112.5,,,,90.6
49,13322,108.5,,,,85.4
50,75174,108.0,,,,84.5
51,73243,106.0,,,,81.0
52,91618,103.0,,,,74.5
53,82808,100.0,,,,69.4
