mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
10,90663,134.0,,,,142.2
11,32824,130.0,,,,132.5
12,61496,128.5,,,,129.3
13,35605,128.0,,,,128.9
14,27594,127.0,,,,128.6
15,72592,127.5,,,,127.5
16,54682,126.5,,,,125.2
17,134879,125.5,,,,124.4
18,43223,127.0,,,,123.6
19,73229,124.0,,,,121.2
20,71839,123.5,,,,120.3
21,37284,123.5,,,,119.3
22,23834,122.5,,,,117.5
23,122992,122.0,,,,117.1
24,134802,122.5,,,,117.0
24,29533,122.5,,,,117.0
26,108891,121.5,,,,116.2
27,29975,121.0,,,,115.3
27,38651,121.0,,,,115.3
29,131309,120.5,,,,114.4
30,90236,121.0,,,,112.3
31,30417,119.5,,,,112.1
32,12274,120.5,,,,111.9
33,445,119.5,,,,111.6
34,112735,119.0,,,,110.7
35,31329,119.0,,,,110.2
36,32297,118.0,,,,108.9
37,91802,119.0,,,,108.7
38,118117,118.0,,,,108.4
39,128618,118.5,,,,108.3
40,62975,117.5,,,,108.0
41,100406,118.0,,,,107.4
42,75708,117.0,,,,106.1
42,73277,117.0,,,,106.1
44,25074,117.5,,,,106.0
45,25115,116.5,,,,105.7
46,92162,117.0,,,,105.1
47,115912,117.0,,,,104.6
48,101217,115.5,,,,102.9
49,81305,115.0,,,,102.0
50,94125,114.0,,,,100.2
51,78558,112.5,,,,98.5
52,63739,112.0,,,,97.1
53,94124,111.5,,,,95.2
54,73228,109.5,,,,92.6
55,23305,109.5,,,,92.1
56,73243,110.5,,,,91.9
57,10064,109.5,,,,91.6
58,111930,109.0,,,,90.7
59,75428,106.0,,,,85.3
60,73289,106.5,,,,84.7
61,13322,106.0,,,,84.3
62,97610,105.0,,,,82.0
63,131312,98.5,,,,68.8
