mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,78802,,,,,242.0
2,75534,,,,,239.5
3,68732,,,,,232.0
4,119730,,,,,221.5
5,83134,,,,,221.0
6,94162,,,,,220.0
7,94163,,,,,218.5
8,73454,,,,,216.5
9,94155,,,,,215.0
9,90485,,,,,215.0
11,97562,,,,,214.0
12,105654,,,,,211.0
13,127482,,,,,207.5
14,97563,,,,,206.5
15,94158,,,,,204.5
16,105635,,,,,203.5
17,73456,,,,,202.5
18,73455,,,,,198.5
19,97569,,,,,197.0
20,105638,,,,,193.5
21,74487,,,,,193.0
22,94247,,,,,191.5
23,104267,,,,,190.0
24,94160,,,,,188.5
25,94159,,,,,188.0
26,73457,,,,,186.0
27,94157,,,,,185.0
28,94166,,,,,182.0
29,122693,,,,,181.5
30,92118,,,,,173.5
31,94154,,,,,84.0
32,101371,,,,,82.5
33,181636,,,,,78.5
34,105653,,,,,78.0
35,122807,,,,,74.0
36,122808,,,,,72.0
37,128289,,,,,63.5
38,105659,,,,,49.5
39,105656,,,,,40.0
40,128232,,,,,39.5
