mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,131309,248.5,241.8,233.0,236.7,478.5
2,75837,223.0,222.6,233.0,239.3,461.9
3,128286,240.0,217.4,238.5,244.4,461.8
4,72563,223.0,215.3,230.5,232.4,447.7
5,29533,217.0,209.9,229.5,230.8,440.7
6,142646,220.0,215.3,222.0,221.0,436.3
7,117835,242.0,202.3,225.0,226.8,429.1
8,73228,228.5,205.2,212.5,209.7,414.9
9,147549,211.5,196.2,216.0,214.3,410.5
10,130646,229.5,200.0,212.0,207.8,407.8
11,32297,204.5,185.1,222.0,214.6,399.7
12,106378,203.0,182.4,221.5,216.6,399.0
13,128618,209.5,186.5,214.0,211.7,398.2
14,17013,222.5,194.8,206.5,202.7,397.5
15,112735,220.5,196.9,207.0,196.6,393.5
16,12274,212.0,186.9,210.5,205.8,392.7
17,120379,221.5,186.0,218.5,206.6,392.6
18,140329,207.5,193.2,206.5,196.6,389.8
19,73166,204.5,181.8,215.0,207.1,388.9
20,112295,218.0,194.4,200.0,192.0,386.4
21,73277,212.0,186.0,207.0,198.1,384.1
22,43223,218.5,193.7,196.5,186.7,380.4
23,445,211.5,181.6,203.0,196.8,378.4
24,13322,205.5,182.2,206.0,195.4,377.6
25,126003,218.0,193.7,194.0,180.0,373.7
26,131935,218.5,194.2,191.5,177.0,371.2
27,38651,208.5,181.4,200.5,188.4,369.8
28,136813,203.0,179.4,197.0,188.6,368.0
29,104161,216.0,190.8,190.5,175.3,366.1
30,75148,210.0,179.2,190.0,174.5,353.7
31,117441,206.0,179.0,,,179.0
32,106377,206.5,177.6,,,177.6
33,152956,208.0,173.9,,,173.9
33,162711,195.5,173.9,,,173.9
35,117450,199.5,171.7,,,171.7
36,106257,192.5,165.6,,,165.6
37,102371,197.0,165.3,,,165.3
38,117496,184.5,158.9,,,158.9
39,111930,195.0,157.9,,,157.9
40,111251,188.5,150.4,,,150.4
41,73232,95.0,36.7,,,36.7
