mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,90875,84.5,,,,114.5
2,112259,79.5,,,,101.5
3,122692,77.5,,,,98.5
4,68732,77.0,,,,98.0
4,94154,77.5,,,,98.0
6,94166,77.5,,,,97.5
7,73454,77.0,,,,95.5
7,181636,76.0,,,,95.5
9,75434,75.0,,,,90.5
10,78802,73.5,,,,89.5
11,94158,73.5,,,,88.5
11,143537,73.0,,,,88.5
13,90878,73.5,,,,88.0
14,92118,72.5,,,,86.5
15,105635,72.0,,,,85.0
15,134975,73.0,,,,85.0
17,73455,72.0,,,,84.0
18,90485,71.0,,,,82.5
19,73456,70.5,,,,82.0
20,83134,71.0,,,,81.5
21,105638,71.0,,,,81.0
22,131300,70.5,,,,79.0
23,122693,69.5,,,,78.5
24,94163,68.0,,,,76.5
25,94159,70.5,,,,76.0
26,127482,68.0,,,,73.0
26,117439,67.0,,,,73.0
28,105641,67.5,,,,72.0
29,133797,65.5,,,,71.0
30,94164,65.0,,,,70.0
31,123918,65.0,,,,69.5
32,119730,64.0,,,,68.0
32,123071,66.0,,,,68.0
34,101371,65.0,,,,67.5
35,105639,62.0,,,,62.0
36,94247,61.0,,,,55.5
37,138889,60.0,,,,54.0
38,120494,59.0,,,,52.5
39,128289,57.0,,,,46.5
40,143967,53.0,,,,37.5
