mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,128618,133.5,140.6,132.0,137.9,278.5
2,128286,137.0,140.6,127.0,132.9,273.5
3,973,132.0,130.1,130.5,133.6,263.7
3,29533,128.5,130.5,132.0,133.2,263.7
5,106378,127.0,129.5,129.5,132.9,262.4
6,117835,125.0,128.4,138.0,129.1,257.5
7,73228,127.0,126.6,130.0,126.2,252.8
8,72563,131.0,127.0,126.5,122.4,249.4
9,90663,133.5,129.9,124.0,118.9,248.8
10,104161,124.0,124.6,125.5,124.0,248.6
11,131309,123.0,115.6,133.0,129.6,245.2
12,147549,131.5,124.8,126.0,119.3,244.1
13,73232,130.5,128.2,123.5,114.5,242.7
14,157213,123.5,117.1,119.0,111.8,228.9
15,117450,119.5,111.7,120.5,114.5,226.2
16,63739,126.5,118.2,118.5,107.4,225.6
17,17013,120.0,111.2,121.5,112.8,224.0
18,43223,123.0,112.8,121.0,110.5,223.3
19,117496,122.5,115.0,123.5,107.4,222.4
20,136813,125.5,115.5,124.0,106.7,222.2
21,131935,122.0,115.9,120.0,106.0,221.9
22,111251,125.0,116.7,118.5,104.0,220.7
23,124157,117.0,110.4,121.0,108.6,219.0
24,140329,126.0,120.1,112.5,96.6,216.7
25,134127,117.0,108.7,119.0,101.6,210.3
26,38651,121.5,112.4,111.0,95.8,208.2
27,174079,114.0,101.5,114.5,104.8,206.3
28,128281,124.5,111.8,107.0,90.3,202.1
29,12274,114.5,103.3,111.0,91.4,194.7
30,135119,112.5,101.6,105.0,82.7,184.3
31,106377,124.5,110.9,,,110.9
32,2950,115.5,110.6,,,110.6
33,124118,119.5,109.8,,,109.8
34,73166,120.0,108.6,,,108.6
35,117461,117.5,107.0,,,107.0
36,32297,116.0,106.9,,,106.9
37,83056,119.0,106.0,,,106.0
38,156410,120.0,105.4,,,105.4
39,128456,116.5,104.2,,,104.2
40,128111,116.5,103.8,,,103.8
41,126003,117.5,103.0,,,103.0
42,110540,115.5,100.6,,,100.6
43,68743,110.0,98.8,,,98.8
44,142646,112.0,98.3,,,98.3
45,132096,113.0,96.7,,,96.7
46,27594,111.5,96.3,,,96.3
47,147547,115.0,95.5,,,95.5
48,111930,113.0,93.2,,,93.2
49,121678,107.0,88.0,,,88.0
50,128447,104.5,85.0,,,85.0
