mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,68731,61.0,,62.0,,238.2
2,68732,60.0,,60.5,,227.7
3,75534,58.0,,59.5,,223.5
4,90878,59.0,,59.0,,222.2
5,74487,56.5,,60.0,,219.6
6,90881,58.5,,57.5,,218.4
7,104267,57.0,,58.5,,214.7
8,90485,55.0,,59.5,,209.8
9,78802,54.5,,58.5,,207.2
10,97562,54.0,,58.5,,206.0
11,94158,55.0,,58.0,,204.2
12,94155,54.5,,56.0,,203.7
13,94154,55.0,,56.5,,201.6
14,94153,53.0,,58.0,,200.4
15,90875,55.0,,57.0,,199.3
16,83135,53.5,,56.0,,199.3
17,92730,54.0,,55.0,,194.6
18,101371,54.0,,54.5,,193.9
19,92116,53.0,,55.0,,193.2
20,94156,54.0,,54.5,,192.4
21,92118,53.0,,53.0,,187.9
22,94166,55.0,,52.5,,187.5
23,94162,52.0,,55.5,,186.5
24,97569,54.0,,53.0,,182.8
25,97563,52.5,,54.0,,181.6
26,94160,53.0,,52.0,,180.5
27,94159,51.5,,54.5,,178.4
28,90893,53.0,,52.5,,178.2
29,94161,53.0,,53.0,,177.9
30,92120,51.0,,52.0,,177.7
31,97566,50.5,,52.0,,173.0
32,90880,50.0,,50.5,,172.2
33,105638,51.0,,49.5,,159.2
34,94164,51.5,,50.5,,168.8
35,94157,48.5,,51.0,,167.8
36,92119,48.5,,49.0,,162.0
37,105639,48.0,,48.5,,160.1
38,94167,49.5,,49.5,,156.6
39,94163,49.0,,48.0,,156.3
40,105640,48.0,,48.0,,155.9
41,94165,48.0,,49.0,,133.3
42,105643,43.5,,46.0,,132.8
43,105641,43.0,,45.0,,129.2
,90891,,,,,
