mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,68732,91.0,,83.5,,215.0
2,143537,79.5,,86.5,,214.5
3,164611,81.0,,76.5,,198.5
4,128289,81.0,,76.5,,198.0
5,92118,75.5,,83.5,,195.0
6,75434,78.5,,75.0,,188.5
7,104267,76.5,,73.5,,180.5
8,132775,74.0,,75.5,,180.0
9,90485,79.0,,71.0,,179.0
10,144620,73.0,,70.5,,164.5
11,128232,74.5,,67.5,,160.5
12,105659,69.0,,69.0,,153.5
13,133897,71.0,,68.5,,153.0
14,138887,75.5,,62.5,,150.0
15,120491,72.0,,63.5,,144.5
16,105641,64.0,,65.5,,132.0
17,128207,65.5,,62.5,,131.0
18,157257,64.0,,64.0,,125.0
19,152796,64.5,,60.5,,121.0
20,166476,61.0,,62.0,,117.0
21,136810,61.5,,62.0,,111.5
22,175160,58.0,,60.5,,108.5
23,166581,59.0,,54.5,,98.0
24,156428,59.0,,53.0,,84.5
25,173791,53.0,,50.5,,71.0
,128242,,,,,
,94155,,,,,
,94160,,,,,
