mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,2950,130.0,,128.0,,264.4
2,128618,131.0,,126.5,,252.2
3,142646,127.0,,126.0,,251.0
4,32297,129.5,,127.0,,246.6
5,973,125.5,,124.5,,243.6
6,73232,125.0,,123.0,,240.5
7,73228,122.0,,124.5,,238.3
7,63739,122.5,,125.5,,238.3
9,140329,122.0,,121.0,,238.1
10,108891,121.0,,126.0,,235.4
11,38651,119.5,,126.0,,234.7
12,35788,117.5,,125.5,,234.2
13,118113,117.5,,125.0,,233.4
14,43223,124.5,,116.0,,232.0
15,90663,122.5,,120.5,,229.7
16,135119,122.0,,124.0,,229.4
17,68743,125.0,,117.5,,229.3
18,72592,127.0,,119.0,,228.1
19,73277,124.0,,118.0,,227.8
20,138409,122.5,,119.0,,227.6
21,104161,122.5,,114.0,,224.6
22,112295,123.0,,120.5,,223.8
23,68745,110.0,,121.0,,223.0
24,27594,119.0,,119.0,,221.5
25,90236,130.5,,112.0,,221.1
26,131309,115.0,,112.5,,216.7
27,73229,120.0,,117.0,,214.8
28,128286,126.0,,107.0,,211.7
29,111930,123.0,,104.0,,205.9
30,117496,120.0,,110.5,,200.3
31,12274,118.5,,,,107.0
32,25074,113.0,,,,106.1
33,128621,117.0,,,,105.9
34,73166,115.0,,,,105.3
35,128281,116.5,,,,104.4
36,111250,117.5,,,,104.1
37,118117,112.0,,,,102.9
38,81305,115.0,,,,101.5
39,117835,115.5,,,,99.7
40,130646,111.0,,,,97.8
41,81301,110.5,,,,96.6
42,148842,113.5,,,,93.8
43,39390,112.5,,,,92.6
44,111251,111.0,,,,91.7
45,78803,109.5,,,,89.5
46,128558,100.0,,,,80.6
47,78558,101.0,,,,72.9
48,54682,66.0,,,,12.4
,106378,,,,,
,99978,,,,,
