mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,90875,94.5,,94.0,,245.5
2,68732,94.0,,91.0,,237.0
3,83134,93.5,,92.0,,236.0
4,181636,99.0,,86.5,,232.0
5,73454,92.0,,89.5,,231.0
6,90878,91.5,,85.5,,220.0
7,75434,91.0,,85.0,,217.0
8,92118,83.0,,88.0,,205.5
9,75534,86.5,,82.5,,203.0
10,90485,81.5,,84.0,,192.0
11,104267,82.0,,78.5,,183.0
12,73456,77.5,,83.0,,181.5
13,73455,83.0,,74.0,,174.5
14,73459,81.5,,74.0,,170.5
15,94160,81.5,,73.0,,168.5
16,97563,75.5,,74.5,,155.0
16,97569,75.5,,72.5,,155.0
18,90486,76.0,,71.0,,148.5
19,119730,73.0,,73.0,,148.0
20,94158,70.5,,68.5,,134.5
21,97562,74.0,,65.0,,131.0
22,89813,72.0,,64.5,,130.0
23,101371,66.5,,65.5,,119.5
24,94164,67.0,,59.0,,100.0
25,120493,60.0,,55.5,,78.0
26,105639,57.0,,51.5,,61.0
,120490,,,,,
,120491,,,,,
,120492,,,,,
,120494,,,,,
