mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,157213,103.0,,94.5,,265.5
2,108895,102.0,,94.0,,261.5
3,100198,97.5,,98.0,,260.0
4,111250,96.5,,98.0,,259.5
5,139237,97.0,,98.0,,258.0
6,108894,101.0,,93.0,,257.5
6,132096,98.0,,95.5,,257.5
8,80229,97.5,,95.5,,256.5
9,106377,99.5,,93.5,,256.0
10,118061,96.0,,97.5,,254.5
11,117450,98.5,,93.5,,253.0
11,108867,98.0,,94.0,,253.0
13,123925,95.0,,97.0,,251.5
13,123198,99.0,,93.0,,251.5
15,120379,95.5,,95.5,,248.0
16,92737,99.5,,90.5,,247.0
17,10064,93.0,,96.5,,246.5
18,99979,94.5,,95.0,,245.5
19,128788,93.0,,96.0,,244.0
20,99978,94.5,,94.0,,243.5
21,147015,93.0,,94.0,,241.5
22,128558,95.0,,91.5,,240.0
23,128281,92.5,,94.0,,239.0
24,92412,92.5,,93.5,,237.5
25,128621,92.0,,91.5,,231.5
26,99976,92.0,,91.0,,230.5
27,128111,92.5,,91.0,,230.0
28,29034,92.0,,88.0,,225.0
29,138312,92.5,,87.0,,223.5
30,117441,92.0,,85.5,,216.5
31,115912,91.5,,,,115.0
32,131935,91.5,,,,114.5
33,124157,90.5,,,,113.5
33,55369,90.5,,,,113.5
35,162711,90.5,,,,112.5
35,75190,90.5,,,,112.5
37,128806,90.0,,,,112.0
38,94910,89.5,,,,111.5
39,143980,89.0,,,,109.0
39,10086,88.5,,,,109.0
41,106257,89.0,,,,108.5
42,128839,89.0,,,,108.0
42,156215,88.0,,,,108.0
44,106090,88.5,,,,107.5
44,121678,89.5,,,,107.5
44,128448,88.0,,,,107.5
47,101324,88.0,,,,105.5
48,83056,86.5,,,,103.5
49,120072,85.5,,,,102.0
50,143646,85.5,,,,100.0
51,182547,85.0,,,,99.5
52,96704,84.5,,,,99.0
53,102483,84.5,,,,98.5
53,136813,84.5,,,,98.5
55,30417,84.0,,,,98.0
55,107972,84.0,,,,98.0
55,161592,84.0,,,,98.0
58,134452,84.0,,,,97.5
59,161594,83.5,,,,97.0
60,134879,83.0,,,,96.0
60,108866,83.5,,,,96.0
60,166473,83.5,,,,96.0
63,138632,82.5,,,,92.0
63,161593,81.5,,,,92.0
65,166474,80.5,,,,90.0
66,130646,90.0,,,,87.0
67,131883,80.0,,,,86.0
68,134485,78.5,,,,85.5
69,166472,78.0,,,,85.0
70,94253,71.0,,,,68.5
71,146427,58.5,,,,42.5
,29236,,,,,
,142833,,,,,
,147022,,,,,
