mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,73228,125.5,,131.5,,258.5
2,106378,126.0,,130.0,,256.9
3,2950,123.5,,128.0,,248.6
4,128618,122.5,,129.5,,247.1
5,72563,122.5,,126.5,,241.2
6,68745,121.0,,127.0,,240.7
7,51865,129.0,,121.5,,237.7
8,73166,119.0,,130.0,,235.0
9,72592,129.0,,122.0,,229.8
10,131309,122.0,,123.0,,228.4
11,31329,121.5,,123.5,,226.7
12,73277,120.0,,123.5,,226.5
13,104161,119.0,,124.0,,224.6
14,155672,114.5,,124.0,,221.4
15,12274,120.5,,118.0,,221.3
16,68743,118.0,,123.0,,220.8
17,112295,122.5,,119.0,,218.4
18,108894,120.5,,118.5,,216.5
19,142646,119.0,,120.0,,214.1
20,71839,116.5,,117.5,,212.7
21,90236,117.0,,118.0,,212.4
22,128224,121.5,,117.0,,212.1
23,23305,116.5,,119.0,,210.8
24,35788,115.0,,118.5,,209.8
25,102486,121.0,,112.5,,209.2
26,25074,116.5,,119.0,,207.8
27,17013,118.5,,115.0,,207.2
28,38651,117.0,,114.0,,201.4
29,111930,119.5,,112.5,,200.1
30,23834,116.5,,115.0,,199.4
31,973,115.5,,,,84.9
32,43223,116.5,,,,84.3
33,27594,114.5,,,,84.1
34,25115,113.5,,,,83.8
35,63739,113.0,,,,82.7
36,118117,109.5,,,,81.9
37,32297,114.0,,,,81.8
37,29034,105.5,,,,81.8
39,99979,110.5,,,,80.7
40,136813,110.0,,,,80.5
41,138474,113.5,,,,79.2
42,73232,111.0,,,,77.5
43,75837,107.5,,,,76.3
44,39390,110.5,,,,76.2
45,112735,109.5,,,,75.9
46,110540,108.0,,,,74.3
47,118113,111.5,,,,73.8
48,102371,108.5,,,,71.5
49,135817,106.5,,,,68.5
50,94125,101.5,,,,62.1
