mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,106378,100.5,,97.0,,267.5
2,35788,95.5,,99.5,,259.0
3,61496,97.0,,92.0,,250.5
4,4062,94.0,,87.5,,234.0
5,106376,91.5,,89.5,,232.5
6,57041,90.0,,91.0,,232.0
7,75179,91.0,,90.0,,230.5
8,47891,92.0,,87.5,,229.5
9,54724,89.5,,89.0,,225.5
10,73143,91.0,,86.5,,223.0
11,25115,89.0,,87.5,,221.0
12,123192,86.0,,88.5,,216.5
13,51407,87.0,,86.5,,214.0
14,111250,87.0,,87.5,,213.5
15,80230,89.5,,83.5,,212.5
16,80221,86.0,,86.5,,211.5
17,94910,86.0,,86.0,,210.5
18,72581,87.0,,84.5,,209.5
18,39390,88.0,,83.5,,209.5
20,80229,86.5,,85.0,,209.0
21,102251,88.0,,82.0,,205.5
22,83149,85.5,,84.0,,204.0
23,78807,84.5,,83.5,,200.5
24,28940,87.0,,79.5,,199.5
25,73918,86.0,,81.5,,199.0
26,49572,85.5,,79.0,,195.0
26,72592,84.5,,80.0,,195.0
28,73920,85.0,,80.5,,194.5
29,25074,85.0,,78.5,,190.5
30,97463,84.5,,79.5,,190.0
31,68761,84.5,,,,101.0
32,73136,84.5,,,,100.5
33,28737,83.5,,,,100.0
34,5791,83.5,,,,99.5
35,112294,83.5,,,,98.5
36,48335,82.5,,,,97.5
37,82746,83.0,,,,97.0
37,79930,82.5,,,,97.0
39,73240,81.0,,,,94.5
40,60191,81.0,,,,93.0
40,108895,81.0,,,,93.0
42,93860,81.0,,,,92.5
43,68746,80.0,,,,91.5
44,29236,80.0,,,,91.0
45,63283,79.5,,,,90.0
46,108894,78.5,,,,86.5
47,112560,77.0,,,,84.0
48,73786,77.0,,,,83.5
48,108516,77.0,,,,83.5
48,73785,77.0,,,,83.5
51,92181,77.5,,,,81.5
52,35646,77.5,,,,80.0
52,78727,75.0,,,,80.0
52,68737,75.0,,,,80.0
55,97610,73.5,,,,76.0
55,112973,73.5,,,,76.0
57,123597,73.0,,,,74.5
58,39826,74.5,,,,74.0
58,78708,73.0,,,,74.0
60,95155,71.5,,,,71.0
61,101323,71.5,,,,68.0
62,150863,68.0,,,,64.0
63,128113,61.0,,,,44.0
,92157,,,,,
,80219,,,,,
