mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,73277,132.0,,,,141.7
2,32297,131.0,,,,136.9
3,38651,128.0,,,,133.9
4,118113,127.0,,,,132.8
5,72592,127.5,,,,132.0
6,142646,126.0,,,,131.1
7,73232,127.0,,,,129.5
8,140329,124.5,,,,126.6
9,128286,122.0,,,,126.2
10,135119,121.5,,,,125.9
11,973,126.0,,,,124.3
12,111930,119.5,,,,124.2
13,128281,122.0,,,,123.4
14,117496,124.5,,,,123.2
15,75837,119.5,,,,121.3
15,111251,120.0,,,,121.3
15,112295,122.0,,,,121.3
18,27594,120.5,,,,120.8
19,138409,119.0,,,,120.3
20,71839,121.0,,,,118.5
21,131309,116.5,,,,118.0
22,130646,124.0,,,,117.9
23,35788,121.5,,,,117.6
24,39390,119.5,,,,117.5
25,104161,116.0,,,,116.5
26,132745,122.0,,,,116.3
27,65420,117.5,,,,115.9
28,111250,120.5,,,,115.3
29,78558,118.5,,,,114.2
30,63739,113.5,,,,113.7
31,90236,116.5,,,,112.6
32,73229,115.5,,,,112.4
33,81301,118.0,,,,112.0
34,117835,117.0,,,,111.4
35,118117,114.5,,,,111.0
36,73166,118.5,,,,110.5
37,78803,119.0,,,,109.0
38,81305,116.0,,,,106.3
39,148842,113.0,,,,106.1
40,123925,114.5,,,,105.4
41,100406,113.5,,,,104.5
42,120379,114.0,,,,103.0
43,128621,108.0,,,,98.3
44,12274,113.0,,,,98.0
45,136813,114.0,,,,96.7
46,102371,113.0,,,,96.6
47,122992,107.0,,,,93.6
48,121679,108.0,,,,90.6
49,94124,106.0,,,,87.9
50,128558,105.0,,,,86.8
,25074,,,,,
,97610,,,,,
