mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,68732,96.0,,96.5,,239.6
2,128289,96.5,,95.5,,235.8
3,97563,97.5,,94.5,,231.9
4,75434,92.5,,97.5,,227.9
5,75534,95.0,,90.5,,222.9
6,94159,92.0,,96.5,,222.7
7,122739,88.0,,92.5,,208.6
8,94155,87.5,,92.5,,206.6
9,138215,87.5,,90.0,,204.9
10,138378,90.5,,89.0,,201.3
11,105654,84.5,,89.5,,199.3
12,94160,88.5,,89.0,,198.1
13,94154,85.5,,87.5,,193.2
14,92118,86.5,,90.5,,191.8
15,136810,89.5,,86.5,,190.9
16,139177,86.0,,87.0,,189.7
17,94166,84.5,,85.5,,187.7
17,94157,85.0,,88.0,,187.7
19,105659,86.0,,84.5,,185.0
20,94162,79.5,,87.5,,184.6
21,90875,88.0,,81.5,,183.1
22,90485,82.5,,83.5,,182.8
23,133797,85.5,,82.5,,181.9
24,104267,82.5,,83.5,,178.6
25,153057,85.5,,87.0,,178.2
26,152796,80.5,,86.0,,175.0
27,144033,80.5,,82.0,,170.4
28,128232,80.0,,81.0,,167.3
29,133897,87.5,,74.0,,161.6
30,122693,80.5,,75.0,,158.4
31,117439,81.5,,,,82.4
32,123918,83.5,,,,81.2
33,90878,80.5,,,,80.3
34,105642,79.0,,,,78.8
35,122692,81.0,,,,77.6
36,123071,79.0,,,,75.3
37,83134,76.0,,,,75.1
38,166754,76.0,,,,70.4
39,105641,76.0,,,,66.4
40,120491,73.5,,,,64.4
41,144620,74.0,,,,61.7
42,136843,72.0,,,,59.6
43,94163,66.5,,,,55.5
44,169056,67.5,,,,54.5
45,94164,65.5,,,,46.3
46,169055,62.0,,,,37.0
47,128207,59.5,,,,32.0
48,169059,53.0,,,,23.2
49,153757,51.0,,,,9.8
,132775,,,,,
,147314,,,,,
,94158,,,,,
,169058,,,,,
,166477,,,,,
,156271,,,,,
,169057,,,,,
,128435,,,,,
,166476,,,,,
