mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,117835,128.0,128.2,,,128.2
2,128286,124.5,127.2,,,127.2
3,128618,125.5,125.8,,,125.8
4,104161,125.0,124.7,,,124.7
5,142646,125.0,124.4,,,124.4
6,135119,125.0,123.3,,,123.3
7,29533,121.0,122.3,,,122.3
8,140329,122.5,121.2,,,121.2
9,147549,122.5,119.5,,,119.5
10,73232,121.5,118.9,,,118.9
11,157213,120.5,118.2,,,118.2
12,124118,124.5,117.2,,,117.2
13,73228,120.5,116.9,,,116.9
14,90663,120.5,116.3,,,116.3
15,72563,118.0,114.7,,,114.7
16,17013,122.5,114.4,,,114.4
17,121678,121.5,114.0,,,114.0
18,27594,122.5,113.8,,,113.8
19,136813,118.0,112.6,,,112.6
20,2950,117.5,112.5,,,112.5
20,126003,122.0,112.5,,,112.5
22,117450,116.5,112.4,,,112.4
23,68743,118.5,112.3,,,112.3
23,128456,121.0,112.3,,,112.3
23,134127,122.5,112.3,,,112.3
26,32297,120.0,111.7,,,111.7
26,131935,119.0,111.7,,,111.7
26,124157,120.0,111.7,,,111.7
29,128111,121.5,111.6,,,111.6
30,43223,118.5,110.9,,,110.9
31,63739,124.5,110.4,,,110.4
32,132096,120.0,110.3,,,110.3
33,131309,117.5,110.2,,,110.2
34,12274,115.5,110.0,,,110.0
35,156410,116.0,109.4,,,109.4
36,147547,115.5,109.0,,,109.0
37,111930,118.5,108.2,,,108.2
38,117461,119.5,108.0,,,108.0
39,117496,118.0,107.9,,,107.9
40,106377,120.5,107.1,,,107.1
41,73166,114.5,106.9,,,106.9
41,128281,118.0,106.9,,,106.9
43,111251,118.0,106.8,,,106.8
44,38651,116.0,106.3,,,106.3
45,128447,117.5,106.0,,,106.0
46,174079,115.0,105.2,,,105.2
47,110540,117.5,105.0,,,105.0
48,83056,116.5,104.8,,,104.8
49,73277,114.0,103.9,,,103.9
50,156838,115.0,102.8,,,102.8
51,13322,116.5,101.6,,,101.6
52,102371,113.5,101.4,,,101.4
53,117441,113.5,100.1,,,100.1
54,128788,113.5,98.0,,,98.0
55,25074,113.5,95.8,,,95.8
56,128448,112.0,94.6,,,94.6
57,94253,113.0,94.5,,,94.5
58,153777,112.5,93.1,,,93.1
59,152956,111.5,91.0,,,91.0
59,128558,109.5,91.0,,,91.0
61,10086,112.0,90.6,,,90.6
62,139429,111.5,90.2,,,90.2
63,115912,109.5,89.3,,,89.3
64,139964,108.0,87.6,,,87.6
65,148058,108.5,86.9,,,86.9
65,128402,109.0,86.9,,,86.9
67,154093,109.0,86.0,,,86.0
68,136168,109.5,85.7,,,85.7
69,75176,108.5,83.7,,,83.7
70,136172,103.0,79.0,,,79.0
71,116191,101.5,74.8,,,74.8
72,30417,100.5,71.1,,,71.1
73,184561,101.5,70.9,,,70.9
74,139237,100.0,67.5,,,67.5
75,165235,95.0,62.0,,,62.0
,973,,,,,
,106378,,,,,
