mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,118113,92.0,127.8,93.0,129.4,257.2
2,111251,91.5,123.1,91.5,124.4,247.5
3,131309,90.5,121.1,89.0,123.2,244.3
4,174244,87.5,118.0,90.0,124.5,242.5
5,128286,86.5,116.2,89.0,120.0,236.2
6,140331,89.5,117.1,89.0,118.2,235.3
7,117835,87.5,117.4,87.5,116.7,234.1
8,73229,89.0,116.2,87.0,117.1,233.3
9,128618,89.5,118.9,85.5,114.0,232.9
10,147015,87.0,113.1,89.0,118.2,231.3
11,72563,85.0,110.6,91.0,120.4,231.0
12,68743,87.5,113.3,87.0,117.6,230.9
13,73228,86.5,114.6,86.0,115.6,230.2
14,73166,89.0,116.9,85.5,111.3,228.2
15,128788,86.5,111.5,87.0,116.3,227.8
15,73232,86.5,113.8,86.0,114.0,227.8
15,17013,85.0,112.0,86.0,115.8,227.8
18,128621,84.5,113.0,86.0,113.5,226.5
19,162711,86.0,111.1,87.5,114.1,225.2
20,147549,85.5,110.6,87.5,114.1,224.7
21,104161,86.0,111.8,84.0,112.5,224.3
22,72592,85.5,108.8,87.5,114.6,223.4
23,128447,87.0,113.5,84.0,108.6,222.1
24,131935,86.5,109.5,85.0,111.7,221.2
25,128456,85.5,108.6,86.5,112.3,220.9
26,180727,84.5,109.8,85.5,110.2,220.0
27,173399,83.0,108.5,85.5,111.0,219.5
28,90236,87.0,111.8,82.0,107.2,219.0
29,92486,85.5,109.1,84.5,108.6,217.7
30,120379,86.0,109.1,83.5,107.5,216.6
31,12274,85.5,108.4,,,108.4
32,73277,82.0,108.1,,,108.1
33,140329,81.5,107.4,,,107.4
33,166437,84.5,107.4,,,107.4
35,147547,82.5,106.6,,,106.6
36,134127,84.0,106.5,,,106.5
37,136813,82.5,106.0,,,106.0
38,130646,82.0,105.1,,,105.1
39,108867,83.0,104.7,,,104.7
40,92737,83.0,103.5,,,103.5
41,174348,84.5,103.0,,,103.0
42,112295,79.5,99.2,,,99.2
43,111930,81.0,98.8,,,98.8
44,156213,80.5,98.5,,,98.5
45,25074,79.0,98.2,,,98.2
46,174516,81.0,97.8,,,97.8
47,175837,79.0,97.5,,,97.5
48,108891,78.0,96.1,,,96.1
48,139429,78.0,96.1,,,96.1
50,126003,78.0,94.7,,,94.7
