mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,134879,99.5,,97.0,,266.0
2,106377,94.0,,100.0,,260.0
3,117835,97.0,,93.5,,250.0
4,124280,94.0,,94.5,,248.0
5,128446,94.0,,94.5,,247.5
6,99967,97.0,,91.0,,247.0
6,106375,94.5,,94.0,,247.0
8,128224,92.5,,95.5,,245.0
9,117837,97.0,,90.0,,243.0
10,108514,94.0,,91.5,,239.0
10,128286,92.5,,93.0,,239.0
12,138409,93.5,,91.0,,235.5
13,110988,93.5,,91.5,,235.0
14,128618,92.5,,91.0,,234.5
15,131309,94.0,,88.0,,232.0
16,117451,90.5,,92.0,,231.5
16,128788,90.0,,92.5,,231.5
18,106257,92.0,,90.0,,230.5
19,117461,94.5,,88.0,,229.5
20,117462,89.5,,91.5,,228.5
21,105244,90.5,,91.5,,228.0
22,109565,87.0,,93.5,,226.5
23,128230,90.5,,91.0,,226.0
24,117496,91.0,,89.5,,225.0
25,124157,91.0,,88.0,,224.5
26,120072,88.0,,91.0,,223.5
26,117450,89.0,,90.0,,223.5
28,106371,89.5,,89.0,,222.5
28,123198,91.5,,87.5,,222.5
30,128783,90.0,,87.0,,219.0
30,128839,91.0,,87.0,,219.0
32,134127,90.0,,87.0,,218.5
32,112974,88.5,,88.0,,218.5
34,130632,89.5,,88.0,,218.0
35,116086,90.0,,86.5,,217.0
36,107972,89.5,,86.0,,214.5
36,108006,91.5,,85.5,,214.5
38,110987,88.0,,86.5,,213.5
39,124118,89.0,,86.0,,213.0
40,108519,87.5,,87.0,,212.5
40,94238,87.5,,86.5,,212.5
40,130649,90.5,,84.5,,212.5
43,120374,88.5,,86.0,,212.0
44,120074,87.5,,86.5,,211.5
45,106253,87.5,,86.5,,210.0
46,112978,87.0,,85.5,,209.5
47,130644,87.0,,87.5,,208.5
48,105255,87.0,,86.5,,207.0
49,116084,86.0,,85.5,,205.5
50,133613,85.0,,86.0,,204.0
51,134485,86.5,,84.0,,200.5
52,128789,86.5,,82.0,,199.0
52,138301,84.5,,84.5,,199.0
54,138379,83.5,,84.5,,198.0
55,128298,83.0,,85.5,,197.5
56,99976,84.5,,83.5,,196.5
57,123150,85.0,,82.0,,193.5
58,124156,83.5,,81.5,,191.0
59,139121,83.5,,81.0,,189.0
60,128619,79.5,,84.5,,188.5
61,117446,86.5,,86.0,,185.5
62,81306,84.5,,79.0,,182.5
63,128296,81.5,,80.0,,181.5
64,131883,75.0,,79.0,,164.0
65,131882,74.0,,74.0,,152.0
66,131880,74.5,,70.5,,143.5
