mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,134879,135.5,,136.5,,289.1
2,61496,131.0,,139.0,,286.0
3,90321,128.0,,138.5,,273.7
4,72592,125.5,,133.0,,262.3
5,108893,125.5,,132.5,,259.9
6,82747,124.0,,133.5,,254.0
7,17013,124.5,,128.5,,251.4
8,124280,130.0,,124.5,,250.6
9,112296,127.0,,127.0,,250.2
10,54724,122.0,,128.5,,244.4
11,112735,130.0,,119.5,,244.1
12,83149,123.5,,126.5,,242.0
13,72581,121.0,,126.0,,236.1
13,100198,114.5,,132.5,,236.1
15,119718,120.0,,125.5,,234.9
16,39390,123.0,,132.0,,230.0
17,92412,119.0,,123.5,,229.5
18,68746,117.0,,123.5,,225.4
19,75837,113.5,,126.0,,224.6
20,92411,118.0,,122.5,,223.9
21,72573,119.0,,119.5,,216.8
22,80221,118.0,,118.0,,215.3
23,117441,120.0,,116.0,,214.8
24,121297,116.0,,122.0,,212.9
25,99966,117.0,,116.5,,211.8
26,150863,112.0,,111.5,,190.3
27,110529,109.5,,114.0,,188.3
28,105251,106.0,,103.0,,160.2
29,109363,107.5,,95.5,,151.4
30,78807,108.5,,82.5,,123.8
31,112559,97.0,,,,67.6
32,80229,98.5,,,,64.8
33,144178,94.5,,,,62.1
34,97463,89.0,,,,49.2
35,106089,85.0,,,,43.5
36,144177,77.0,,,,27.6
37,144179,76.5,,,,22.7
38,75427,77.0,,,,20.6
