mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,131309,238.0,221.7,241.5,213.3,435.0
2,32297,234.0,214.7,233.0,205.7,420.4
3,147549,226.0,201.2,245.0,204.2,405.4
4,29533,227.0,204.2,231.5,200.0,404.2
5,112735,216.0,186.7,239.0,210.9,397.6
6,117835,219.0,195.4,235.5,200.6,396.0
7,72563,227.0,197.8,225.0,191.1,388.9
8,973,224.5,193.9,238.5,194.0,387.9
9,140329,222.0,193.4,230.0,191.5,384.9
10,128286,217.0,190.2,222.0,191.1,381.3
11,128618,221.0,193.8,227.0,187.4,381.2
12,147547,215.0,180.2,233.5,200.1,380.3
13,75837,221.0,195.3,223.5,182.3,377.6
14,73166,209.5,180.2,229.0,197.0,377.2
15,118113,231.0,192.8,222.0,183.1,375.9
16,112295,219.0,191.0,216.5,183.6,374.6
17,73277,217.0,191.5,215.0,177.7,369.2
18,104161,213.0,183.5,216.0,178.9,362.4
19,17013,212.0,180.4,216.0,176.4,356.8
20,13322,217.5,183.3,212.5,172.2,355.5
21,73228,206.0,172.3,210.0,170.4,342.7
22,106377,198.5,163.2,218.0,178.8,342.0
23,111251,216.5,177.1,205.0,163.0,340.1
24,128621,219.0,173.3,206.5,164.5,337.8
25,73229,202.0,161.1,216.0,174.8,335.9
26,117450,210.5,171.5,200.0,156.9,328.4
27,38651,199.5,159.5,203.5,161.2,320.7
28,140331,198.0,162.2,201.0,155.9,318.1
29,162711,208.5,164.8,198.5,152.5,317.3
30,72592,198.0,155.5,206.0,160.0,315.5
