mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,94910,104.5,,106.0,,247.4
2,99976,105.0,,103.5,,244.3
3,47891,103.5,,102.5,,239.3
4,153114,107.0,,99.5,,239.2
5,128518,100.0,,103.5,,233.8
6,138410,101.5,,100.0,,229.7
7,117441,98.5,,104.0,,229.0
8,117450,101.5,,97.0,,221.8
9,148064,100.0,,98.5,,221.3
10,96704,98.0,,100.0,,220.9
11,147499,100.5,,97.5,,218.4
12,164621,95.5,,103.0,,217.8
13,138385,97.5,,99.5,,216.6
14,99966,96.5,,99.0,,216.4
15,139429,99.0,,94.5,,210.3
16,165908,98.5,,95.0,,209.8
17,145303,96.5,,96.5,,209.4
18,130632,97.5,,96.5,,207.2
19,128284,97.5,,94.5,,206.6
20,138332,98.5,,92.5,,205.8
21,155636,96.0,,94.0,,204.0
22,152956,92.5,,98.0,,203.4
23,162531,97.0,,93.0,,203.0
24,138181,103.5,,98.5,,202.6
25,99968,95.0,,97.0,,201.6
26,186516,95.5,,92.0,,197.0
27,107972,92.5,,94.5,,196.6
28,149499,93.0,,91.5,,188.1
29,117490,93.0,,85.0,,177.9
30,164612,93.5,,84.5,,176.9
31,138425,92.5,,89.0,,162.2
32,162710,91.5,,,,94.2
33,131941,92.0,,,,93.6
34,70451,90.0,,,,91.5
35,136172,91.0,,,,91.3
36,167156,89.5,,,,90.6
37,138192,90.5,,,,90.4
38,139195,90.0,,,,90.0
39,130651,89.5,,,,89.6
39,165736,89.5,,,,89.6
41,117494,89.0,,,,89.2
42,167527,88.5,,,,87.8
43,174959,88.0,,,,87.4
44,138197,88.0,,,,86.4
45,136168,87.5,,,,86.0
46,162711,87.5,,,,82.0
47,184218,87.0,,,,80.1
47,174192,84.5,,,,80.1
49,157719,74.5,,,,61.1
50,174195,71.5,,,,55.2
51,175184,70.5,,,,48.9
51,136245,68.0,,,,48.9
53,165236,65.0,,,,38.5
54,172969,53.0,,,,14.9
,181954,,,,,
,151265,,,,,
,181953,,,,,
,151262,,,,,
,183158,,,,,
,151263,,,,,
,183159,,,,,
,164610,,,,,
