mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,180727,95.0,,94.0,,246.0
2,128788,96.0,,92.0,,243.0
3,138409,95.5,,90.0,,240.5
4,117441,94.5,,94.5,,237.0
5,108891,93.0,,90.0,,233.5
6,175591,88.0,,95.5,,232.0
7,166435,97.5,,87.5,,228.5
8,153777,88.0,,92.5,,227.0
9,147499,89.5,,89.0,,222.5
10,167413,92.5,,87.0,,221.5
10,156838,88.0,,90.0,,221.5
12,128447,90.5,,87.5,,220.5
12,157213,94.5,,83.5,,220.5
14,161594,90.5,,85.0,,216.0
15,139429,85.0,,90.0,,214.5
16,12274,90.0,,85.0,,213.5
17,173399,87.5,,89.0,,213.0
18,128402,88.0,,86.0,,211.0
19,166447,87.0,,87.0,,210.5
20,128281,87.5,,86.5,,210.0
20,135583,94.5,,80.0,,210.0
22,165925,91.5,,81.5,,209.5
23,113128,86.0,,87.0,,209.0
24,160506,87.5,,85.0,,208.5
25,128457,86.0,,87.0,,208.0
26,143981,87.5,,86.5,,207.0
27,102371,84.5,,87.0,,205.0
28,128621,84.0,,85.0,,201.0
29,99976,84.0,,81.0,,190.5
29,178526,85.5,,79.5,,190.5
31,151261,84.0,,,,98.0
32,182557,82.5,,,,96.0
33,154501,82.5,,,,95.0
34,149215,82.5,,,,94.5
35,162674,82.0,,,,94.0
36,142646,81.0,,,,92.5
36,182547,81.5,,,,92.5
38,180709,81.0,,,,92.0
39,156215,81.0,,,,91.5
39,149438,81.0,,,,91.5
41,106257,80.5,,,,91.0
42,152956,80.0,,,,90.0
43,81301,80.0,,,,89.5
44,130646,79.5,,,,88.5
45,171479,81.0,,,,87.0
46,178956,78.0,,,,85.5
46,165074,78.0,,,,85.5
48,25074,78.0,,,,85.0
49,128458,77.5,,,,83.0
50,192144,76.5,,,,78.5
51,144096,72.0,,,,71.0
52,167385,71.0,,,,69.0
,179422,,,,,
