mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,128289,102.5,,,,130.0
2,68732,98.5,,,,121.5
3,75534,97.0,,,,116.5
4,75434,95.0,,,,113.0
5,94155,93.5,,,,109.0
5,92118,94.0,,,,109.0
7,138215,92.5,,,,107.5
7,94154,93.0,,,,107.5
9,97563,93.0,,,,107.0
10,97562,92.0,,,,105.5
11,94157,91.5,,,,104.0
11,139177,91.0,,,,104.0
13,83134,91.5,,,,101.5
13,90485,89.5,,,,101.5
15,94162,89.0,,,,99.0
16,138378,88.5,,,,98.0
17,105654,88.5,,,,97.5
18,136810,88.0,,,,96.5
19,147756,88.0,,,,96.0
20,104267,88.0,,,,95.5
21,128232,87.0,,,,94.5
22,153057,86.5,,,,92.5
22,152796,86.0,,,,92.5
24,123918,85.5,,,,91.0
25,94159,85.0,,,,89.0
26,133797,83.5,,,,86.0
26,122693,84.5,,,,86.0
28,123071,82.0,,,,83.0
29,90878,81.0,,,,81.5
30,90875,81.5,,,,80.0
30,105659,80.5,,,,80.0
32,94160,80.0,,,,79.5
33,105642,80.5,,,,79.0
34,122692,79.5,,,,77.5
34,166754,81.0,,,,77.5
36,138887,80.5,,,,77.0
37,161470,79.0,,,,76.0
38,117439,78.5,,,,75.5
39,133897,78.5,,,,73.0
40,105641,77.5,,,,68.5
41,143776,75.5,,,,67.5
42,128608,76.0,,,,66.5
43,147314,74.5,,,,63.5
44,136843,73.5,,,,62.0
45,169056,74.0,,,,61.5
46,132775,72.0,,,,60.0
47,144620,70.5,,,,58.0
48,128607,65.5,,,,43.0
49,120491,66.0,,,,42.0
50,169055,64.5,,,,39.0
51,153757,57.0,,,,23.5
52,169059,55.5,,,,21.0
