mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,106378,193.5,,211.0,,421.7
2,32297,197.0,,204.0,,421.4
3,38651,206.5,,183.5,,389.1
4,112295,200.0,,187.0,,381.3
5,131309,191.0,,194.0,,380.4
6,138409,202.0,,185.0,,372.5
7,43223,183.5,,187.5,,370.9
7,35788,212.0,,180.0,,370.9
9,73228,181.5,,187.0,,369.3
10,31329,199.0,,194.0,,365.9
11,973,195.5,,169.5,,363.9
12,140329,203.5,,186.5,,360.7
13,108867,197.5,,183.5,,351.7
14,118117,197.5,,174.5,,345.6
15,75837,220.0,,172.5,,343.4
16,118113,190.0,,179.0,,343.3
17,75148,194.0,,177.0,,333.6
18,71839,193.5,,167.0,,332.3
19,78803,205.0,,155.0,,326.7
20,39390,194.0,,166.0,,326.0
21,112944,199.0,,169.5,,322.8
22,73232,172.5,,171.5,,322.7
23,117835,192.5,,165.5,,322.4
24,118061,190.0,,165.0,,320.2
25,134879,197.5,,168.5,,316.3
26,25074,195.0,,161.0,,314.7
27,13322,183.0,,161.5,,304.8
28,108895,180.5,,151.5,,296.5
29,117496,191.0,,142.0,,290.9
30,111251,194.5,,114.5,,236.8
31,113115,183.5,,,,169.0
32,124118,181.5,,,,165.1
33,157213,179.5,,,,164.9
34,120495,176.5,,,,164.0
35,102371,178.5,,,,162.2
36,99979,181.0,,,,160.8
37,27594,182.5,,,,159.7
38,104161,174.5,,,,158.5
39,72592,172.5,,,,157.2
,142646,,,,,
