mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,68732,97.0,,95.5,,254.0
2,75434,94.0,,91.5,,242.5
3,94166,90.5,,96.5,,242.0
4,128289,93.0,,92.5,,239.5
5,97563,93.5,,93.0,,237.0
6,136810,91.5,,94.5,,236.0
7,75534,94.5,,90.0,,235.5
8,94158,94.0,,88.0,,232.5
9,97562,93.0,,87.5,,227.0
10,138215,88.5,,91.0,,225.5
11,94159,92.0,,89.5,,225.0
12,83134,90.0,,90.5,,223.5
13,94155,92.0,,84.5,,220.5
14,90875,87.0,,93.0,,219.0
15,90878,87.0,,89.5,,218.5
16,143537,87.5,,88.5,,217.0
17,92118,86.5,,90.0,,212.5
18,153057,89.5,,87.5,,212.0
19,94157,86.5,,88.0,,209.5
20,90485,83.5,,88.5,,208.5
21,105659,84.5,,87.0,,205.0
22,122692,85.0,,85.5,,204.0
23,139177,88.0,,83.0,,202.5
24,104267,85.5,,86.5,,202.0
25,94162,88.0,,83.0,,199.5
26,123918,85.5,,82.5,,196.5
27,152796,83.0,,84.5,,193.0
27,94163,86.0,,81.0,,193.0
29,144033,80.5,,81.0,,182.0
30,147308,83.5,,79.0,,180.0
31,123071,81.5,,,,89.0
32,120491,80.0,,,,88.0
33,122739,79.0,,,,86.5
34,94154,78.5,,,,85.0
35,144620,80.0,,,,84.5
36,133897,78.0,,,,81.5
36,157726,79.0,,,,81.5
38,105635,76.5,,,,81.0
39,120494,78.0,,,,80.5
39,169014,76.5,,,,80.5
41,134601,72.0,,,,69.0
42,169013,68.5,,,,63.0
43,157715,66.5,,,,56.0
44,122740,66.0,,,,55.5
45,94164,64.0,,,,52.0
46,154481,63.0,,,,46.0
,128207,,,,,
