mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,75708,95.5,,92.0,,246.0
2,80229,92.5,,94.0,,243.5
3,25074,93.5,,92.0,,242.0
3,38651,94.5,,92.0,,242.0
5,73240,93.0,,91.0,,237.5
6,100198,92.0,,92.0,,237.0
7,111250,93.0,,92.5,,236.5
8,94910,91.5,,91.5,,234.0
9,135583,90.5,,91.5,,232.5
10,51194,91.5,,90.0,,228.5
10,118113,92.5,,88.5,,228.5
12,112735,88.5,,92.0,,224.5
13,73229,88.0,,90.5,,224.0
14,123192,92.5,,86.5,,222.5
15,108516,88.0,,90.0,,222.0
16,108895,91.5,,86.5,,220.0
16,80230,90.5,,87.0,,220.0
18,10064,91.5,,85.5,,219.5
19,117441,89.0,,88.0,,219.0
19,99967,88.0,,88.5,,219.0
21,131309,86.5,,90.0,,218.5
22,47446,87.5,,87.0,,214.0
23,108867,88.5,,86.5,,213.5
24,105251,90.0,,85.5,,212.5
24,118117,86.5,,87.0,,212.5
26,115912,88.5,,86.5,,212.0
27,117461,87.5,,85.0,,210.0
28,117835,89.0,,86.0,,209.0
29,134879,92.0,,81.0,,205.5
30,10086,86.5,,79.0,,192.0
31,73920,86.0,,,,104.5
32,78803,86.0,,,,101.5
32,96704,86.0,,,,101.5
34,83141,85.5,,,,101.0
34,120374,85.0,,,,101.0
36,82747,84.0,,,,100.5
36,102251,84.5,,,,100.5
38,108894,84.0,,,,100.0
39,106090,85.0,,,,99.5
39,94238,84.5,,,,99.5
41,72573,83.5,,,,97.5
42,128839,83.5,,,,96.5
43,134705,82.0,,,,95.5
44,112978,82.0,,,,95.0
45,120072,82.5,,,,94.5
46,106375,85.0,,,,92.5
46,102483,81.0,,,,92.5
48,120074,80.5,,,,92.0
49,116086,80.5,,,,91.0
50,78807,80.5,,,,90.5
51,81301,80.5,,,,89.5
52,75427,79.0,,,,87.5
53,112975,77.5,,,,85.0
54,123198,77.5,,,,84.5
55,75174,77.0,,,,83.0
55,136243,78.5,,,,83.0
57,128113,77.0,,,,81.5
58,129421,75.0,,,,78.5
59,128110,74.5,,,,75.0
60,144566,71.5,,,,66.5
61,136847,70.5,,,,65.5
62,131882,70.0,,,,64.5
,106371,,,,,
,107972,,,,,
,131880,,,,,
,131883,,,,,
