mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,73228,147.5,140.5,142.5,136.1,276.6
2,131309,139.0,128.3,144.0,134.0,262.3
3,72563,135.5,123.8,146.0,138.0,261.8
4,142646,147.5,131.0,137.5,126.2,257.2
5,75837,139.0,123.7,140.0,130.5,254.2
6,104161,135.0,124.4,138.5,127.7,252.1
7,128286,135.0,118.1,142.0,129.6,247.7
8,140329,135.5,121.7,137.5,125.3,247.0
9,29533,137.5,124.4,135.5,121.5,245.9
10,12274,133.0,112.6,139.5,125.9,238.5
11,90663,131.5,116.0,138.0,120.0,236.0
12,117441,140.0,121.4,131.0,114.2,235.6
13,106378,139.0,120.8,133.5,110.1,230.9
14,124118,136.5,115.5,136.0,114.9,230.4
15,128281,126.0,102.7,143.0,127.2,229.9
16,63739,140.0,112.5,135.5,112.6,225.1
17,128618,131.0,107.9,135.0,115.7,223.6
18,157213,133.0,117.8,130.0,105.0,222.8
19,131935,130.5,107.3,132.5,115.2,222.5
20,117835,126.0,106.7,131.0,115.2,221.9
21,108891,137.0,112.7,128.0,107.8,220.5
22,73277,131.5,109.8,130.5,109.0,218.8
23,73232,136.0,121.7,122.5,97.0,218.7
24,117450,134.5,113.4,126.5,103.8,217.2
25,73166,127.0,106.6,130.5,110.4,217.0
26,43223,135.0,110.4,125.5,100.3,210.7
27,13322,131.0,110.6,125.0,97.5,208.1
28,68743,130.5,102.2,130.0,102.4,204.6
29,17013,134.0,109.4,122.0,92.4,201.8
30,120379,127.5,103.6,129.0,94.9,198.5
31,445,126.0,101.4,,,101.4
32,123925,128.5,99.9,,,99.9
32,134127,127.0,99.9,,,99.9
34,100406,126.5,98.7,,,98.7
35,102371,125.0,98.0,,,98.0
36,106377,125.0,97.4,,,97.4
37,112735,124.0,95.7,,,95.7
38,90236,123.5,94.7,,,94.7
39,27594,123.5,94.5,,,94.5
40,128456,123.5,93.7,,,93.7
41,111930,123.5,93.4,,,93.4
42,115912,123.0,93.3,,,93.3
43,71839,122.0,91.9,,,91.9
44,106257,122.0,91.6,,,91.6
45,132096,119.5,90.0,,,90.0
46,117496,123.0,89.7,,,89.7
47,174079,124.0,87.6,,,87.6
48,29034,119.0,86.5,,,86.5
49,38651,119.0,84.9,,,84.9
50,136813,119.0,80.4,,,80.4
