mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,174244,132.5,,132.5,,281.8
2,118113,130.0,,131.0,,274.4
3,104161,128.5,,131.5,,270.1
4,72592,128.0,,130.0,,269.3
5,73228,128.5,,128.5,,266.1
6,43223,129.5,,129.5,,263.5
7,139237,127.0,,128.5,,261.2
8,128618,127.0,,126.0,,258.2
9,117496,126.5,,126.5,,257.7
10,73166,125.5,,125.0,,257.2
11,124118,127.0,,126.0,,255.5
12,29533,125.0,,125.0,,255.2
13,25074,124.0,,124.5,,252.9
14,108891,124.5,,126.5,,252.7
15,13322,125.0,,123.0,,251.7
16,73277,126.5,,121.0,,250.4
16,73232,124.5,,125.5,,250.4
18,131309,125.0,,121.5,,250.3
19,973,124.5,,123.0,,250.2
20,68743,123.0,,126.0,,249.0
21,75148,124.5,,124.0,,247.6
22,117835,126.5,,123.0,,246.9
23,128286,123.0,,124.5,,246.6
24,139964,123.0,,124.0,,244.3
25,135119,122.0,,125.5,,244.2
26,111251,124.0,,121.5,,244.0
27,445,125.0,,118.5,,243.6
28,123925,124.0,,123.5,,240.6
29,126003,123.5,,123.0,,240.2
30,128621,123.0,,122.0,,238.7
31,38651,122.5,,119.0,,233.3
32,128331,122.5,,,,118.5
33,72563,122.0,,,,118.0
33,102371,121.0,,,,118.0
35,73229,122.0,,,,117.9
36,118117,121.0,,,,117.6
37,65420,120.0,,,,115.7
37,148842,121.5,,,,115.7
39,143980,119.5,,,,114.8
40,71839,119.5,,,,114.4
41,128281,121.5,,,,114.1
42,32297,120.0,,,,112.0
43,138409,119.0,,,,109.3
44,120379,117.5,,,,109.0
45,81305,116.5,,,,108.2
46,142646,116.0,,,,108.0
47,134707,117.5,,,,107.9
48,106257,114.5,,,,106.2
49,140329,120.5,,,,95.0
50,135817,110.0,,,,93.5
