mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,128447,100.5,,100.0,,273.0
2,153777,100.0,,99.0,,268.5
3,165074,93.5,,96.0,,248.5
4,174246,92.5,,92.5,,235.5
5,99968,92.0,,92.0,,234.5
6,128446,93.0,,90.0,,232.0
6,188590,93.0,,90.5,,232.0
8,165925,92.0,,91.5,,231.5
9,149438,95.0,,88.0,,229.5
9,99965,92.0,,90.5,,229.5
9,170864,90.5,,91.0,,229.5
12,147016,93.5,,88.0,,228.5
13,175042,95.5,,89.0,,228.0
14,148064,90.0,,90.5,,227.0
15,139045,93.5,,86.5,,224.0
16,173399,91.5,,89.0,,223.0
17,112973,95.0,,84.5,,222.5
18,178956,93.0,,89.0,,221.0
18,174134,91.0,,88.0,,221.0
18,167385,93.0,,85.5,,221.0
21,143981,90.0,,87.5,,218.5
22,128331,93.0,,83.5,,215.5
23,130650,91.0,,84.0,,214.0
24,73240,89.5,,85.0,,212.5
25,148058,93.5,,80.5,,211.5
26,138339,87.5,,87.0,,211.0
27,107972,89.0,,85.0,,209.0
28,149499,87.5,,85.5,,207.5
29,138181,88.5,,85.5,,205.5
30,166045,87.5,,84.5,,205.0
31,186516,90.5,,80.5,,200.0
32,192830,87.5,,80.0,,194.5
33,131883,87.5,,78.5,,190.5
34,128518,87.0,,79.5,,190.0
35,182448,87.5,,,,105.5
35,157712,87.5,,,,105.5
37,100198,86.5,,,,105.0
37,128839,87.0,,,,105.0
39,134890,87.0,,,,104.5
40,167527,87.0,,,,104.0
41,128448,86.0,,,,103.0
42,171559,85.5,,,,102.5
43,138332,85.5,,,,102.0
43,148062,85.5,,,,102.0
45,171350,85.5,,,,101.5
46,138194,85.5,,,,100.5
47,158181,84.5,,,,100.0
48,166472,85.0,,,,99.5
48,138425,84.5,,,,99.5
50,166473,84.5,,,,99.0
50,143980,84.5,,,,99.0
52,96704,84.5,,,,98.5
53,134879,84.0,,,,97.5
53,180762,84.0,,,,97.5
55,128561,84.0,,,,96.0
56,167156,82.5,,,,95.0
57,145303,82.0,,,,92.5
58,165908,82.0,,,,92.0
59,165907,81.0,,,,91.5
60,174631,81.0,,,,91.0
61,166474,80.5,,,,90.5
61,176562,81.0,,,,90.5
61,180707,80.5,,,,90.5
64,172303,80.5,,,,89.5
65,184516,80.5,,,,89.0
66,166475,80.0,,,,88.0
67,175837,80.0,,,,87.0
68,128298,78.5,,,,85.5
69,184855,76.0,,,,78.5
70,182245,73.5,,,,74.0
71,184856,70.5,,,,64.5
72,178035,67.0,,,,60.5
73,183159,63.0,,,,46.5
74,188077,62.0,,,,44.5
75,188076,58.0,,,,36.5
76,181957,52.0,,,,23.0
77,172969,50.5,,,,20.0
,182895,,,,,
,184139,,,,,
