mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,131309,133.5,129.3,136.0,143.4,272.7
2,112735,132.0,125.7,134.0,134.4,260.1
3,72563,133.5,127.9,132.5,128.9,256.8
4,147549,128.0,117.6,133.5,133.2,250.8
5,117835,131.0,117.4,132.0,129.9,247.3
6,128618,130.0,120.7,127.5,122.9,243.6
7,140329,132.5,121.3,126.0,120.2,241.5
8,104161,129.0,117.1,128.0,123.9,241.0
9,128286,128.5,115.3,127.5,123.3,238.6
10,73166,130.0,114.9,125.0,119.1,234.0
11,72592,126.5,110.2,126.0,121.6,231.8
12,29533,126.5,114.8,125.0,116.2,231.0
13,973,127.5,111.5,125.5,115.8,227.3
14,174244,123.5,107.9,130.0,118.5,226.4
15,112295,125.0,108.2,127.5,117.9,226.1
16,166437,128.5,112.3,121.0,110.2,222.5
17,117450,126.5,113.9,120.5,107.9,221.8
18,186516,122.0,104.1,126.0,116.1,220.2
19,73228,125.0,108.8,122.5,110.7,219.5
19,13322,124.5,109.4,122.0,110.1,219.5
21,106378,124.5,106.4,123.5,111.6,218.0
22,17013,123.5,105.7,123.0,111.3,217.0
23,162711,122.5,104.4,124.0,110.6,215.0
24,73229,125.0,107.1,122.0,106.4,213.5
25,25074,123.0,104.4,122.0,107.7,212.1
26,128456,122.0,100.6,122.5,105.5,206.1
27,27594,121.0,100.3,121.0,105.6,205.9
28,38651,114.0,91.5,123.5,113.2,204.7
29,43223,120.0,100.3,118.0,104.3,204.6
30,147547,118.5,97.9,115.5,95.6,193.5
31,111251,122.0,103.9,,,103.9
32,128621,121.0,101.1,,,101.1
33,99976,121.0,100.3,,,100.3
34,134127,120.5,98.5,,,98.5
35,32297,121.0,98.2,,,98.2
36,180709,120.5,97.4,,,97.4
36,118113,118.5,97.4,,,97.4
38,100406,119.5,96.8,,,96.8
39,153777,119.5,96.6,,,96.6
40,73277,118.0,96.5,,,96.5
40,140331,118.0,96.5,,,96.5
42,106377,119.5,96.2,,,96.2
43,172117,117.0,94.8,,,94.8
44,78803,116.5,93.3,,,93.3
45,90236,115.5,90.1,,,90.1
46,111930,114.5,89.8,,,89.8
47,157213,118.0,89.2,,,89.2
48,122992,113.5,86.6,,,86.6
49,124118,110.5,82.8,,,82.8
,75837,,,,,
