mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,131935,96.0,,88.0,,235.0
2,99978,87.5,,96.5,,231.5
2,124118,99.0,,87.5,,231.5
4,123469,87.5,,94.5,,231.0
5,99976,90.5,,91.0,,228.5
6,25904,90.0,,91.0,,227.5
7,94910,88.0,,93.0,,226.5
8,123053,89.0,,93.0,,226.0
8,121678,98.5,,83.5,,226.0
10,118112,85.5,,96.5,,225.5
11,140331,89.5,,91.5,,225.0
12,128621,87.0,,95.0,,223.5
13,92162,85.5,,94.0,,222.0
14,117461,88.0,,90.5,,221.5
15,117441,86.5,,92.5,,221.0
16,94238,87.0,,91.0,,219.5
16,92412,87.5,,90.0,,219.5
18,73421,87.5,,90.0,,219.0
19,130646,85.0,,92.0,,217.0
20,10086,89.0,,85.5,,212.5
20,29236,88.0,,87.5,,212.5
22,109565,86.0,,89.5,,211.0
22,92737,85.0,,88.5,,211.0
24,166473,84.5,,89.0,,209.5
24,115912,86.0,,88.0,,209.5
26,178956,87.5,,84.5,,204.0
27,143980,89.0,,83.0,,202.5
28,128331,89.0,,78.5,,196.5
29,111250,85.5,,82.5,,194.5
30,44772,88.0,,77.5,,193.5
31,78807,84.0,,,,99.0
32,128561,84.5,,,,98.5
33,131883,84.0,,,,97.5
34,94253,83.5,,,,97.0
35,118116,82.5,,,,95.5
36,108516,83.0,,,,95.0
36,92486,82.5,,,,95.0
38,112973,82.5,,,,94.5
38,151261,82.5,,,,94.5
40,117496,82.5,,,,93.5
41,166474,82.0,,,,93.0
42,117451,80.0,,,,89.0
42,130632,80.5,,,,89.0
42,156215,80.5,,,,89.0
45,97610,79.0,,,,88.0
46,112975,79.5,,,,86.0
47,161108,78.0,,,,85.5
48,128839,77.5,,,,84.0
49,106375,78.0,,,,81.5
50,110528,76.0,,,,81.0
51,102483,76.5,,,,80.0
52,166472,75.0,,,,76.0
53,116191,74.0,,,,73.5
54,134707,70.0,,,,63.5
,75428,,,,,
,184561,,,,,
,106090,,,,,
