mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,166447,119.5,,119.0,,271.8
2,156931,114.0,,113.0,,260.1
3,156838,115.0,,111.0,,257.8
4,138425,112.0,,111.5,,251.8
5,171487,111.5,,111.0,,248.5
6,138339,111.0,,111.5,,248.0
7,147017,111.0,,110.0,,244.3
8,171479,112.5,,107.5,,244.0
9,172302,109.0,,110.5,,243.6
10,158181,110.0,,110.0,,242.5
11,153777,109.0,,109.5,,240.8
12,164617,107.5,,110.0,,237.5
13,147015,106.5,,111.5,,236.9
14,166437,109.0,,107.0,,234.8
15,145303,106.5,,108.5,,231.5
16,154664,108.5,,107.5,,231.3
17,175837,107.5,,106.5,,228.7
18,157712,108.5,,105.0,,228.3
19,148547,108.5,,104.0,,228.0
20,136172,108.0,,104.5,,227.0
21,175070,106.0,,105.5,,226.7
22,147016,105.5,,106.5,,226.6
23,128284,108.0,,103.5,,226.2
24,138197,105.0,,106.5,,224.7
25,147014,105.0,,106.0,,224.3
25,147499,106.0,,105.0,,224.3
27,165908,107.5,,102.0,,221.6
28,147701,106.5,,103.5,,221.0
29,171559,105.5,,104.0,,219.1
30,148058,105.0,,103.0,,218.9
31,180707,103.5,,105.0,,218.8
32,143981,108.0,,100.5,,218.3
33,166045,107.5,,100.0,,217.5
34,174959,103.0,,102.5,,213.9
35,186516,103.5,,103.0,,213.2
36,148055,104.0,,102.0,,212.3
37,162710,103.0,,102.0,,210.5
38,138410,101.5,,102.5,,208.7
39,165872,102.5,,101.0,,208.3
40,173117,102.0,,101.0,,207.4
41,166435,102.5,,101.0,,206.3
42,165907,103.0,,99.0,,206.1
43,153841,102.5,,98.0,,203.9
44,138411,101.5,,99.5,,203.3
45,172303,102.0,,99.5,,202.7
46,147724,100.5,,101.5,,201.6
47,189037,102.0,,97.0,,199.7
48,171440,102.0,,100.0,,194.6
49,174682,100.0,,96.0,,193.8
50,174553,99.5,,96.5,,189.8
51,139195,99.0,,94.5,,187.8
52,174534,98.5,,93.5,,182.6
53,165737,97.5,,94.0,,180.7
54,146807,97.0,,91.5,,176.8
55,139045,98.0,,89.5,,174.5
56,162733,96.0,,90.5,,172.7
57,164624,98.0,,86.5,,168.1
58,171539,92.0,,90.5,,165.0
59,166263,93.0,,85.0,,155.4
60,175933,90.5,,85.5,,154.3
61,186567,87.0,,81.0,,137.9
62,175090,83.5,,82.0,,132.4
63,180589,83.5,,76.5,,122.0
64,136168,110.0,,108.0,,121.0
65,166321,80.5,,78.0,,116.3
66,189915,79.0,,72.5,,104.7
67,174134,104.0,,96.5,,87.2
68,166322,84.5,,,,69.1
