mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,106378,133.0,,137.5,,283.3
2,68743,131.0,,133.5,,265.2
3,68745,128.0,,128.5,,264.3
4,72563,129.0,,127.0,,264.0
5,73166,130.0,,124.0,,262.7
6,2950,120.5,,131.5,,258.0
7,104161,124.0,,127.5,,255.6
8,25115,122.0,,123.5,,243.8
9,32297,126.0,,121.0,,242.2
10,128618,121.0,,122.5,,240.3
11,138474,119.5,,124.5,,239.5
12,973,123.5,,120.0,,234.8
13,23834,123.0,,121.0,,234.1
14,90236,121.0,,119.0,,233.4
15,25074,119.5,,120.5,,232.9
16,27594,123.0,,116.5,,231.8
17,102486,115.5,,122.0,,231.4
18,142646,122.5,,110.5,,228.6
19,71839,120.0,,118.5,,228.5
20,108891,123.0,,131.5,,227.1
21,110540,112.0,,121.0,,226.3
22,111930,122.5,,114.5,,226.2
23,73228,127.0,,107.0,,221.1
24,12274,113.5,,117.0,,218.3
25,73277,117.5,,115.5,,216.3
26,155672,123.5,,112.0,,211.6
27,39390,107.5,,117.0,,208.8
28,17013,114.0,,113.0,,208.0
29,31329,100.5,,114.5,,196.4
30,117441,111.0,,107.5,,187.1
31,131309,120.0,,,,114.0
32,92162,115.0,,,,109.3
33,65420,121.0,,,,108.9
34,23305,115.5,,,,107.3
35,29533,114.5,,,,105.1
36,73232,112.0,,,,103.7
37,35788,110.5,,,,99.8
38,126003,112.0,,,,99.5
39,94238,113.0,,,,99.2
40,118113,115.0,,,,98.8
41,63739,111.0,,,,98.5
42,78803,111.5,,,,97.5
43,108894,107.5,,,,95.0
44,72592,110.5,,,,94.6
45,51865,102.5,,,,89.7
46,54682,105.0,,,,86.6
47,128230,102.0,,,,84.5
48,128281,98.0,,,,79.0
49,129421,97.5,,,,72.8
50,134802,90.5,,,,62.3
