mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,117441,134.0,,,,138.8
2,175089,140.5,,,,137.1
3,73232,139.0,,,,136.5
4,108891,133.5,,,,136.3
5,139045,132.5,,,,135.7
6,128558,129.0,,,,135.1
7,128448,137.0,,,,133.6
8,164624,133.5,,,,127.0
9,147016,129.0,,,,126.1
10,128621,129.5,,,,125.7
11,102483,132.5,,,,123.9
12,109565,126.0,,,,123.8
12,174348,130.5,,,,123.8
14,192465,127.0,,,,123.5
15,124157,127.0,,,,123.4
16,149455,125.5,,,,120.1
17,139237,129.5,,,,119.9
18,174572,129.5,,,,119.1
19,166435,124.0,,,,118.3
20,165925,125.0,,,,117.4
21,175050,123.5,,,,113.9
22,143980,126.0,,,,113.4
23,123925,122.0,,,,111.6
24,118061,117.5,,,,110.9
25,147017,124.5,,,,110.3
26,128806,124.5,,,,110.1
27,174534,124.0,,,,109.7
28,174516,123.5,,,,109.6
29,166045,124.5,,,,107.7
30,108867,115.5,,,,106.4
31,171539,124.0,,,,106.3
32,115912,118.5,,,,106.1
33,128446,119.5,,,,106.0
34,130646,123.5,,,,105.1
35,147499,119.0,,,,105.0
36,175070,118.0,,,,104.6
37,175837,116.5,,,,98.3
38,147022,121.0,,,,97.2
39,181633,115.5,,,,97.0
40,131524,118.0,,,,95.3
41,144564,117.5,,,,94.9
42,128402,113.0,,,,94.1
43,106257,112.0,,,,94.0
44,185562,116.5,,,,92.6
45,92737,110.5,,,,91.7
46,132096,110.0,,,,90.8
47,132745,113.5,,,,89.0
48,136172,115.5,,,,88.7
49,128284,110.0,,,,83.7
50,181018,111.0,,,,81.6
51,166263,112.0,,,,79.8
52,156213,111.0,,,,77.6
53,167527,107.0,,,,76.4
54,139195,107.0,,,,69.6
55,187800,100.5,,,,65.5
56,190011,101.0,,,,60.9
57,170864,98.5,,,,58.8
58,179608,94.5,,,,40.2
