mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,131309,115.5,,113.0,,251.6
2,32297,110.0,,107.5,,238.3
3,138409,107.5,,109.0,,231.3
4,78803,111.0,,103.0,,230.2
5,128447,106.5,,111.5,,227.5
6,173399,110.5,,107.0,,226.7
7,109565,108.0,,105.5,,224.7
8,128558,112.0,,109.0,,224.3
9,166435,104.5,,108.0,,222.6
10,123925,103.0,,111.5,,220.8
11,153777,106.5,,102.5,,220.4
12,117441,105.0,,110.0,,218.8
13,128621,109.0,,99.0,,218.2
14,25074,107.0,,103.5,,217.7
15,102371,106.5,,105.5,,217.3
16,106257,102.0,,106.0,,214.7
17,171479,107.5,,104.5,,213.9
18,71839,106.0,,105.0,,212.5
19,174572,105.5,,101.0,,208.9
20,166447,105.0,,103.5,,208.5
21,165925,101.0,,104.5,,206.6
22,175837,103.0,,102.5,,205.3
23,182038,104.5,,103.5,,204.8
24,132096,103.0,,98.0,,201.0
25,166045,106.5,,100.5,,200.6
26,156838,102.0,,98.0,,194.8
27,102483,104.5,,95.0,,189.6
28,117496,101.0,,95.5,,189.4
29,162711,100.0,,92.0,,188.1
30,186516,105.0,,102.0,,116.4
31,128448,105.0,,,,111.7
32,161594,102.0,,,,105.4
33,68743,104.0,,,,105.0
34,128281,100.0,,,,104.4
35,139429,103.0,,,,103.7
36,180692,101.5,,,,103.1
37,118117,100.0,,,,103.0
38,164624,101.0,,,,102.4
38,139237,99.5,,,,102.4
40,92737,100.0,,,,102.3
41,27594,96.5,,,,101.6
42,99978,100.5,,,,101.4
43,10064,100.0,,,,99.8
44,175070,100.0,,,,99.7
45,124118,100.0,,,,99.1
46,145300,100.0,,,,96.4
47,180889,98.0,,,,96.0
48,136172,99.0,,,,92.5
49,192476,97.0,,,,90.9
50,196315,95.0,,,,90.3
51,180887,92.5,,,,89.6
52,30417,97.0,,,,89.0
53,131524,91.5,,,,84.1
54,170132,92.0,,,,82.7
54,128402,91.5,,,,82.7
56,75176,86.5,,,,77.9
57,182062,88.5,,,,75.2
58,166263,87.0,,,,72.6
59,171539,83.5,,,,67.2
60,181018,84.5,,,,66.8
,190011,,,,,
,196057,,,,,
,165235,,,,,
