mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,68743,134.5,,138.0,,264.2
2,106378,141.5,,130.5,,263.5
3,68745,130.0,,137.0,,256.3
4,73228,132.0,,129.5,,239.1
5,104161,127.5,,128.0,,236.4
6,72563,133.5,,129.0,,235.7
7,90236,126.5,,131.5,,234.9
8,108891,127.0,,130.0,,233.5
9,128618,115.5,,132.0,,221.5
10,23305,117.0,,123.5,,214.4
11,2950,123.5,,121.5,,213.7
12,100406,118.0,,126.0,,209.3
13,110540,117.5,,132.0,,208.7
14,43223,125.0,,120.0,,206.9
15,134802,117.0,,130.0,,204.3
16,131309,124.0,,111.5,,200.7
17,31329,123.0,,115.5,,198.9
18,35788,117.5,,123.0,,198.8
19,73232,108.5,,126.0,,197.2
20,27594,115.5,,126.5,,195.9
21,142646,113.0,,127.5,,194.1
22,112975,113.0,,120.5,,185.8
23,12274,118.0,,109.5,,185.0
24,126003,109.5,,120.5,,184.8
25,99979,109.0,,119.5,,181.6
26,23834,121.5,,106.0,,179.0
27,32297,122.0,,102.0,,177.6
28,128224,109.5,,118.0,,177.2
29,29034,113.0,,110.5,,166.8
30,39390,113.5,,93.5,,160.6
31,25074,110.5,,,,80.6
32,13322,107.0,,,,79.2
33,73229,108.5,,,,78.4
34,63739,107.0,,,,77.0
35,75837,109.0,,,,75.0
36,102486,101.5,,,,71.3
36,111251,103.5,,,,71.3
38,112944,105.5,,,,70.6
39,17013,107.0,,,,69.8
40,135583,102.5,,,,66.8
41,38651,103.5,,,,64.9
41,30417,103.0,,,,64.9
43,148842,101.5,,,,63.9
44,94125,97.0,,,,57.8
45,73277,109.5,,,,57.2
46,123925,96.0,,,,56.0
47,72592,94.5,,,,51.2
48,136813,95.0,,,,49.2
49,52447,92.5,,,,43.7
,111930,,,,,
